text,label,image
Lets make some mental gymnastics it will require LOT of it in order to assume homosexuality can be cured Done Ok How are you going to cure someone by hitting them and make them repeat the same thing over and over again on daily basis This is no therapy Theres nothing therapeutic in being hurt or brainwashed How do we still call those things therapies This is nothing more than legal abuse Parents who send their child there would say im sending my child in place where they will be abused both mentally and physically if they were honest about themselves Then add the usual love them and see if it makes sense,Hope_speech,images/IHS_0066.jpg
Brady Im so sorry sweetie but your wrong being black is not sin and in opinion being black,Non_hope_speech,images/INHS0416.jpg
Exactly Ive thought of becoming pilot and currently studying computer science which are both male dominated industries sometimes cant help but also worry about how my future in these fields of career would be like would be lonely will be not as as good These talks really just gives me some sort of motivation to move forward,Hope_speech,images/IHS_0159.jpg
Danielle It shows them they cant be who they are without being severely hated What it doesnt isnt fixing,Non_hope_speech,images/INHS0571.jpg
also agree All lives matter Yes,Hope_speech,images/IHS_0239.jpg
People dontnGet what,Non_hope_speech,images/INHS0447.jpg
she changed my life,Hope_speech,images/IHS_0079.jpg
was waiting on one of them responding to him asking Do you know anybody LGBTQ to say Yeah me,Hope_speech,images/IHS_0572.jpg
When told my friends that really wanted to pursue engineering specifically,Hope_speech,images/IHS_0090.jpg
These women ARE in STEM,Hope_speech,images/IHS_0393.jpg
Go covid19 Nice going protesters poor millennials are like lemmings,Non_hope_speech,images/INHS0385.jpg
would like the kids to meet people of all LGBT identities Its be really good for them to meet Aro and Ace people,Hope_speech,images/IHS_0106.jpg
The 562 native American tribes mattered,Non_hope_speech,images/INHS0453.jpg
As straight person think Conversion therapy is lode of rubbish God made you different and you need to love yourself because of that,Hope_speech,images/IHS_0132.jpg
Change equals ChallengenThis woman has delivered thousands of quick and witty lines over the past four decadesnBut,Hope_speech,images/IHS_0575.jpg
We were all made in Gods image All lives matter,Hope_speech,images/IHS_0550.jpg
am SO proud of this man He came out to his family,Hope_speech,images/IHS_0246.jpg
Irish people were enslaved for hundreds of years but you dont see us looking to take lucky charms off cereal box,Non_hope_speech,images/INHS0093.jpg
really want people to stop using religion as an excuse for ignorance,Non_hope_speech,images/INHS0301.jpg
Kodomo Alright leftist,Non_hope_speech,images/INHS0605.jpg
One race matters is destructive thinking American is melting pot built on blood,Non_hope_speech,images/INHS0461.jpg
ALL LIVES MATTER YES ALL LIVES MATTERThe Dems and libs are causing all of this for their own agenda They Do Not Care At All for Black Lives or White Lives or Red Lives or Yellow Lives ALL LIVES MATTER,Hope_speech,images/IHS_0290.jpg
wish could give that guy hug because he has had such tough life and seems really nice and deserves more,Hope_speech,images/IHS_0334.jpg
If you say All Lives Matter you will be considered racist Its absolutely ridiculous,Hope_speech,images/IHS_0180.jpg
wow its so amazing to knw about amazing its true nothings immposible for girls had givn me motivation for my engg entrance exam,Hope_speech,images/IHS_0247.jpg
When told my teacher wanted to be an engineer he assumed wanted to do that so could find guy to marry because you know the majority is guys so yeah thats sad,Hope_speech,images/IHS_0011.jpg
am Tunisian Machine Learning Engineer Im very proud of my choice,Hope_speech,images/IHS_0508.jpg
Because people dont want equality They dont want colorblind society They want to celebrate their differences bc of skin color,Non_hope_speech,images/INHS0470.jpg
Carol Danvers Physically they are VERY different Sorry but nature is real do agree though that engineering has nothing to do with weather its men or women,Hope_speech,images/IHS_0558.jpg
This girl watch Doctor Who Omgs,Non_hope_speech,images/INHS0572.jpg
youre on the money,Non_hope_speech,images/INHS0110.jpg
Queen of the world,Non_hope_speech,images/INHS0618.jpg
Byuriii oh retweet retweet for sure,Non_hope_speech,images/INHS0613.jpg
That sheriff is NOT having it lol,Non_hope_speech,images/INHS0493.jpg
also big words dont make sounds smart m8,Non_hope_speech,images/INHS0371.jpg
Every life mattershuman,Hope_speech,images/IHS_0345.jpg
All lives DO matter No one is better than the other Sanders is fraud He got arrested in 1964 for throwing eggs at black protesters,Hope_speech,images/IHS_0569.jpg
Mandonna is my favorite artist,Non_hope_speech,images/INHS0205.jpg
The left has become too extreme,Non_hope_speech,images/INHS0344.jpg
Bauer Frazier Why do we need more girls in STEM fields Why not just the best talent regardless of gender,Hope_speech,images/IHS_0369.jpg
BLM has always had the same agenda,Non_hope_speech,images/INHS0124.jpg
larry elder just evaporated this dude,Non_hope_speech,images/INHS0549.jpg
This is one the most remarkable batch of kids Ive seen so far,Non_hope_speech,images/INHS0008.jpg
Why dont all lives matter just wondering,Hope_speech,images/IHS_0427.jpg
kennedy mensah ALM is antiBLM because BLM is hate movement lead by self admitted marxist activists,Non_hope_speech,images/INHS0177.jpg
Shes such cold phony Its great that she shows supports for gays,Hope_speech,images/IHS_0375.jpg
There are only two sexes and also intersex people so technically three sexes but gender identity is up to the person Its very western idea that there are only two genders and many other cultures believe differently and have believed differently for thousands of years If person wants to express their gender as something non binary to boy and girl they should have the freedom to do so If they arent hurting anyone else why make them change into something they arent comfortable with,Hope_speech,images/IHS_0175.jpg
Its very telling to me anyone that says black lives matter only thinks of the black community as worthy of being human That is pure evil think to say,Non_hope_speech,images/INHS0311.jpg
This shits mad weird you shouldnt be teaching kids about this kind of stuff kids arent sexual so you shouldnt teach kids about it,Non_hope_speech,images/INHS0611.jpg
ALL lifes matter When people boo that do they think that black live matter more dont know to much about this butI think ALL lifes matter,Hope_speech,images/IHS_0614.jpg
dont believe in lying yourself to make other people happy That is straight to the bones,Hope_speech,images/IHS_0493.jpg
What virus Its hoax flu remember,Non_hope_speech,images/INHS0476.jpg
She saved me many times at different parts of my life,Hope_speech,images/IHS_0434.jpg
My name is Jess,Non_hope_speech,images/INHS0627.jpg
My choice is to love Im actually crying in the library right now Such wisdom and maturity,Hope_speech,images/IHS_0596.jpg
Clinton will will because the system is rigged,Non_hope_speech,images/INHS0088.jpg
Without them your economy would fall,Non_hope_speech,images/INHS0393.jpg
They got it wrong,Non_hope_speech,images/INHS0182.jpg
During school learnet that my friend was lesbian oh cool my friend is lesbian respect them,Hope_speech,images/IHS_0484.jpg
These BLM people are not making it easy to like them,Non_hope_speech,images/INHS0003.jpg
Also abusive and should be crime It is literally torture,Hope_speech,images/IHS_0174.jpg
wonder when this will change to,Non_hope_speech,images/INHS0330.jpg
To believe in equality for women is dumb imo If was asked that,Non_hope_speech,images/INHS0592.jpg
ROD agree slavery was bad But should we use our modern day judgement to justify wether or not theyre bad They didnt think like us The things theyve done were bad Yes But without them you and wouldnt be here We modern days humans think certain things in the past were wrong They were normal back then Yes My main point is,Hope_speech,images/IHS_0231.jpg
have looked at the stats and beyond,Non_hope_speech,images/INHS0056.jpg
She has really interesting life story and shes funny,Hope_speech,images/IHS_0339.jpg
Its been horrible and it just got worse with BLM DESTROYING EVERYTHING,Non_hope_speech,images/INHS0522.jpg
As queer man feel for those that have been forced into conversion therapy But lets just get it out of the way,Non_hope_speech,images/INHS0162.jpg
NonnALL Lives Matter copy and paste this,Hope_speech,images/IHS_0096.jpg
Love ya Sheriff Clarke,Non_hope_speech,images/INHS0233.jpg
God Bless all the Police risking their lives everyday,Non_hope_speech,images/INHS0487.jpg
the EU end the Fourth ReichnTeacher fired for twerking on her vacationnnhttp,Non_hope_speech,images/INHS0078.jpg
every race is racist,Non_hope_speech,images/INHS0147.jpg
You belong anywhere that you choose to belong You fit in Do not let internalised misogyny stop women from becoming equal in all fields,Hope_speech,images/IHS_0181.jpg
Matthew agreed,Non_hope_speech,images/INHS0082.jpg
Ditto my man,Non_hope_speech,images/INHS0268.jpg
want you to know that watched this video when was ten years old right when it came out have never been more grateful for video Since watched this have changed my entire trajectory All of my goals and everything spend my time on is to become an engineer am now Junior in high school and have been on robotics team for years spend my time teaching other people about engineering and doing outreach events to inspire young kids to go into STEM am in PreEngineering program created STEAM event to teach kids how art and STEM are related have done all of this because of this single video All the time and energy that have put in did because of this video Thank you so much you gave me passion didnt know had and it has changed my entire life know you wont see this but feel in debt to you and needed to thank you,Hope_speech,images/IHS_0183.jpg
Zoldyk npeople will hate you more if you riot It is not the answer,Non_hope_speech,images/INHS0568.jpg
Thank you breathren Ill be there in month,Non_hope_speech,images/INHS0017.jpg
She had an engineering job If youre so interested in her accomplishments look them up,Hope_speech,images/IHS_0169.jpg
Nobody is stopping women from attending the schoolsclasses they want,Hope_speech,images/IHS_0536.jpg
Strange that there is never any mention of the money paid to the leaders of the African tribes involved or the atrocities and genocide going on within these counties today,Non_hope_speech,images/INHS0194.jpg
OwO Youre wrong That is not Thats Marxist movement theyre using the name so they dont get ridiculed Dont you get it theyre hiding under the protection of something else That way they can pull the race card as defense,Non_hope_speech,images/INHS0178.jpg
These kids are always so polite and respectful love it,Hope_speech,images/IHS_0095.jpg
She made me live my life and also embrace it,Hope_speech,images/IHS_0198.jpg
Your MANIPULATION tactic does Not work with GodnBLM is Hurting the black community and everyone else,Non_hope_speech,images/INHS0552.jpg
Now want this toy really needed this pep Talk as am going to be doing second engineering drawing module will work hard until get it right,Hope_speech,images/IHS_0600.jpg
Sunshine littlephilly God told you personally he didnt agree with it,Non_hope_speech,images/INHS0645.jpg
Racism is the biggest pandemic,Hope_speech,images/IHS_0268.jpg
believe in humanity now,Hope_speech,images/IHS_0323.jpg
am have big respect for sherif David Clarke You are wonderful man God bless you,Non_hope_speech,images/INHS0358.jpg
Much respect to sheriff Clark,Non_hope_speech,images/INHS0441.jpg
They say coronavirus doesnt affect protestors,Non_hope_speech,images/INHS0583.jpg
All lives matter and frankly from what Ive seen is that gun laws in America are yet again the true problem whether out of prejudice towards the colour of skin think its ludicrous the chances between the rich and poor are divided and that is where the true issue is it is difficult to get rid on one bigoted billionaire that so happens to be the president of the United States but laws around the world have no difficulties ridding poor people out of the society so therefore Im afraid that the majority is playing dangerous game of racial anger that can result in civil war that would not be beneficial for whatever colour of skin youve put your bets on so when say all lives matter mean to say,Hope_speech,images/IHS_0456.jpg
would have been fine with ALM if it didnt come right after BLM,Hope_speech,images/IHS_0047.jpg
Have you become that strong smart woman in suits designing beautiful constructions visiting the site and giving instructions to the workers yet,Hope_speech,images/IHS_0254.jpg
You are still young maybe you can try,Hope_speech,images/IHS_0195.jpg
McFondle False Madonna isnt superstar or any kind of star for that matter and above no one Madonna is human An elderly human at that,Non_hope_speech,images/INHS0049.jpg
God loves all his creation,Hope_speech,images/IHS_0368.jpg
All lifes matter,Hope_speech,images/IHS_0189.jpg
worry me,Non_hope_speech,images/INHS0238.jpg
The kids were adorable and so mature we need more kids like them in this world,Hope_speech,images/IHS_0197.jpg
and also the bible was badly translated so actually there is nothing against gays in it and also nTREAT YOUR NEIGBORS LIKE YOU WANT THEM TL TREAT YOU,Hope_speech,images/IHS_0209.jpg
The Black community has dealt with many years of systematic racism and oppression We are more than tired of it Black Lives Matter is movement to bring forth awareness in our community Saying all lives matter,Hope_speech,images/IHS_0078.jpg
Can we also agree that choice given to ONLY two people,Hope_speech,images/IHS_0337.jpg
Poor little black people ALL LIVES MATTER,Non_hope_speech,images/INHS0007.jpg
Gonzalez Maybe look up the word inclusivity and realize your own hypocrisy in other parts of your life That is the premisse of the discussion in this video Inclusivity as opposed to favoritism,Non_hope_speech,images/INHS0192.jpg
She is genuinely fighter for love,Hope_speech,images/IHS_0083.jpg
Just little bit,Non_hope_speech,images/INHS0329.jpg
Yep that was exactly what would do as teen When was around my parents was the most stereotypical straight person but around my friends was full on queer It makes sense if she is,Hope_speech,images/IHS_0624.jpg
TJ said something before that even though hes bi he knows most of his subscribers arent so he wouldnt do it,Non_hope_speech,images/INHS0027.jpg
Racism needs to stop,Hope_speech,images/IHS_0127.jpg
and we dont hate people for who they are like she said your looking at it wrong We dont hate we just leave you alone It simply means you do you but we arent apart of it For example ALL of my friends are apart of the LGBTQ even my best friends and Im christian Just because we are straight and religious doesnt mean we are monsters we are humans too,Hope_speech,images/IHS_0008.jpg
Man the video that video was awesome thank you God bless America,Non_hope_speech,images/INHS0281.jpg
asian black native america as long as you are not white white to them you are black and NOT important so when we say black we mean people of darker tone or skin or people who they are racist towards because we dont look like them so they treat us different so we need to be united and fight against racism for the racist anyone different from them if beneath them so we fight for our children and for thier future freedom to be and explore this world without someone putting them down all the time,Hope_speech,images/IHS_0595.jpg
Gender Equality Paradox states that in countries the more equal the genders are in pay The less likely women will pursue STEM Careers Therefore the best way to increase the number women in STEM is to pay women less,Hope_speech,images/IHS_0455.jpg
Razvan Lupu he isnt saint,Non_hope_speech,images/INHS0292.jpg
Inspiring talk Im glad found this video,Hope_speech,images/IHS_0505.jpg
Therapy more like literal abuse,Hope_speech,images/IHS_0184.jpg
Yes study CS and it is so so lonely These types of videos keepnMe going,Hope_speech,images/IHS_0421.jpg
When saw the video,Non_hope_speech,images/INHS0094.jpg
Career choices depend on personality differences and result in differences in interest Women have different personalities than men and therefore they choose careers based around people 60 of the time Men choose careers based around things 60 of the time Its biology not culture If woman feels like she doesnt fit in ANYWHERE,Hope_speech,images/IHS_0005.jpg
we are mad lol why do you think it says all,Non_hope_speech,images/INHS0346.jpg
Id even go as far as to say all people who wants to go into any kind of STEM should watch this While it is mainly about getting girls into engineering,Hope_speech,images/IHS_0629.jpg
Im going to start studying engineering this fall Im so excited,Hope_speech,images/IHS_0418.jpg
Watching this before study cause Im feeling to lazy to do so,Hope_speech,images/IHS_0537.jpg
Good Thats real woman empowerment keep it up,Hope_speech,images/IHS_0018.jpg
Uh better not cuff my jeans then,Non_hope_speech,images/INHS0608.jpg
Dont call me black or white call me by my name Im not white have freckles and go different colours My name is Norman,Hope_speech,images/IHS_0102.jpg
The best cop ever,Non_hope_speech,images/INHS0226.jpg
FCK blm bunch of freaks,Non_hope_speech,images/INHS0092.jpg
Why are there lot of confederate flags at every single trump rally Why do confederacy supporters support trump The parties switched DumpTrump2020,Non_hope_speech,images/INHS0310.jpg
IP address please Im using it for scientific purposes on gas that have been working for,Non_hope_speech,images/INHS0408.jpg
Kelechi okoroafor YES thank you,Non_hope_speech,images/INHS0159.jpg
Big Pete historical revisionism,Non_hope_speech,images/INHS0180.jpg
Godlessness leads to lawlessness Gods Life Matters,Non_hope_speech,images/INHS0197.jpg
skin is not race it is an organ that covers our body if it is black white or whatever colour it is only an organ what is wrong with people if black lives matter so much why are they killing their unborn children at such large numbers BLM only cares about getting money for their movement and not the people who they claim to be fighting for they dont care about anyone but their bank accounts or the cities where black people live would be improving but they are not explain that one and with these last riots how many black businesses were destroyed by these black lives matter groups,Hope_speech,images/IHS_0415.jpg
Guys All Lives Matter So Stop It Because Thats Selfishness,Hope_speech,images/IHS_0541.jpg
The only matter care about isnFECAL,Non_hope_speech,images/INHS0531.jpg
Yeah and so is the discrimination against orcs in Italy Both are racist,Non_hope_speech,images/INHS0249.jpg
Ppl that dis liked this bruh George Floyd is sad be did that,Non_hope_speech,images/INHS0149.jpg
They said that about 2016,Non_hope_speech,images/INHS0263.jpg
Dimitri Petrenko Its not racist Not at all Its protest to the Black Lives Matter protest What mean by that is,Non_hope_speech,images/INHS0122.jpg
the biggest beneficiaries and profiters and the creators of the atlantic slave trade were the british,Non_hope_speech,images/INHS0024.jpg
Can yall please stop putting labels on child Its her life,Hope_speech,images/IHS_0264.jpg
Beaten with bible Brings whole new meaning to the term bible bashers,Non_hope_speech,images/INHS0599.jpg
Black lives matter is racist and it self evidently shows,Non_hope_speech,images/INHS0273.jpg
Conversion therapy should be illegal,Hope_speech,images/IHS_0598.jpg
All lives matter because we are all Gods children,Hope_speech,images/IHS_0460.jpg
am also bi and religious and believe that God loves everyone even us,Hope_speech,images/IHS_0249.jpg
Its sad this stupidity spread around the globe,Non_hope_speech,images/INHS0005.jpg
Bernie Sanders is an idiot If this guy will somehow ever get elected,Non_hope_speech,images/INHS0127.jpg
Kid in the red shirt :thinking face:,Non_hope_speech,images/INHS0594.jpg
Sunshine littlephilly disagreeing with someones existence and being against their ultimate happiness is never loving and kind,Hope_speech,images/IHS_0278.jpg
ALL Lives MATTERTO GODJESUS,Hope_speech,images/IHS_0379.jpg
So true was discouraged by men too They arent willing to help and pick on you for not knowing stuff that they learnt by communicating with their friends,Hope_speech,images/IHS_0170.jpg
Rebekah and my free of speech is to say Im bi,Hope_speech,images/IHS_0150.jpg
Love from France We love you Madge,Non_hope_speech,images/INHS0398.jpg
they did throw in their own river lol,Non_hope_speech,images/INHS0075.jpg
Such fake,Non_hope_speech,images/INHS0304.jpg
Kat dont know what do you mean,Non_hope_speech,images/INHS0438.jpg
Butcher not higher than white on white Do your research idiot,Non_hope_speech,images/INHS0501.jpg
BLACK CAUCAS IS RACIST,Non_hope_speech,images/INHS0055.jpg
Love Larry Elder both with and without his Afro,Non_hope_speech,images/INHS0167.jpg
sara leong love science as well But it is extremely hard for me to focus in math Mainly because probably because of classes arrangements am one of the only three girls in my math class of 12 and almost all the boys didnt know what staying on topic meant They would yell and chat loudly The teacher just seems to not hear them probably because she has learned that it gave her less headaches Anyways love legos as well hope theres more people like you and your family in the world,Hope_speech,images/IHS_0341.jpg
Shoot the cop who killed Floyd,Non_hope_speech,images/INHS0590.jpg
Of course it will not work Cannot change who person are Then they will only play with not to be judged But get depressed and not have life Some talk about the bible,Hope_speech,images/IHS_0470.jpg
Why not give the bisexuals some options,Non_hope_speech,images/INHS0181.jpg
Lay off with the face fillersyou look like monster,Non_hope_speech,images/INHS0063.jpg
Sunshine Be positive sis,Hope_speech,images/IHS_0457.jpg
Black lives matter is the most racist statement Ive ever heard in my LIFE can you imagine if we said White lives matter,Hope_speech,images/IHS_0636.jpg
Clearly this virus has side effect of stupid causing people to act out in an aggressive and disgraceful manner,Hope_speech,images/IHS_0522.jpg
You dont dictate my future dont care what color you are and dont care if Im Mexican American,Hope_speech,images/IHS_0527.jpg
Just knowing Madonna is out there still going strong puts smile on my face,Hope_speech,images/IHS_0227.jpg
Good luck You can do it,Hope_speech,images/IHS_0335.jpg
Up until read the comments section,Non_hope_speech,images/INHS0401.jpg
All lives cant matter if black lives dont :person shrugging:,Non_hope_speech,images/INHS0464.jpg
This is political correctness at its highest We have actually came to point where one cant say all life matters,Non_hope_speech,images/INHS0435.jpg
Im so glad Im in the Uk where in year 11 we have our GCSEs and since 2004 girls have outperformed boys in all subjects,Hope_speech,images/IHS_0507.jpg
People who disliked this are the true evil,Non_hope_speech,images/INHS0562.jpg
So all the politicians are jumping on the band wagon joke All lives do matter have an issue when see 50 or so black people stopping traffic and letting black people through but smashing the windows on white peoples cars is that not the same thing they want to stop,Hope_speech,images/IHS_0579.jpg
Bear noticed you mentioned that slaves was Democratic Party thing wonder how the racist Democratic party elected Obama How did that happen Republicans hated Obama can you explain that,Non_hope_speech,images/INHS0004.jpg
Im 12 and Ive known was into girls since was When was or 10 didnt know about homophobia and things so came out to some of my friends also didnt know they were religious and they told lot of people at my school,Hope_speech,images/IHS_0060.jpg
This is distraction to the covid 19,Non_hope_speech,images/INHS0037.jpg
We should topple Cromwells statue as well He oppressed and butchered thousands of Irish people,Non_hope_speech,images/INHS0040.jpg
Whatever happened to Clarke,Non_hope_speech,images/INHS0051.jpg
dont worry Im Christian and Im both trans and bisexual so yeah thats thing like God said men shall not lay with man but that was mistranslated its actually man shall not lay with boy meaning pedophilia so homosexuality is not in the bible and religion shouldnt stop people from loving who they love yk,Hope_speech,images/IHS_0458.jpg
Im straight Christian female from religious family and our mindset has always been that just because dont agree with your choice does not mean im gonna hate you for it its like hating someone because theyre different raligion few of my best friends are LGBT and that kid phrase it better then ever could,Hope_speech,images/IHS_0105.jpg
Most white people just will never be able to understand why black people do what they donnI dont if it is due to lack of empathy or they just dont care,Non_hope_speech,images/INHS0532.jpg
You all have to remember what Martin Luther King said have dream that my four little children will one day live in nation where they will not be judged by the color of their skin,Hope_speech,images/IHS_0487.jpg
All lives matter because all people are created in the image of God,Hope_speech,images/IHS_0321.jpg
RIP Leelah Alcorn,Non_hope_speech,images/INHS0516.jpg
Placeholder has the value of zero gather you knew that already Do you selfidentify with that in any way,Non_hope_speech,images/INHS0206.jpg
think women and men should be treated equal but Im sorry but if you put man into workplace full of girls,Hope_speech,images/IHS_0562.jpg
All life is gift from God,Hope_speech,images/IHS_0219.jpg
Is Alive Funny because Im bi and came out to my church but they didnt mind and actually encouraged me to come every Sunday They even said not to feel discouraged by it Hm But believe what you want,Hope_speech,images/IHS_0263.jpg
Jesus had job and he didnt run when the police showed up,Non_hope_speech,images/INHS0397.jpg
Im Living Like Jim Morrison its the truth it looked awful when she performed on New Years eve,Non_hope_speech,images/INHS0234.jpg
They just meanBlack lives matter toobecause over looked alot in pastat timesthats all they meanduhhhhh Of course everyone knows all lives matter even animals,Hope_speech,images/IHS_0027.jpg
Its good that YOU think ALL lives matter,Hope_speech,images/IHS_0020.jpg
Madonna already has her place permanently She also has her place in the Guinness Book of World Records Shes living legend She doesnt have to try anything Nor is she trying to,Non_hope_speech,images/INHS0120.jpg
Ive finally decided what want to be want to be an Industrial Engineer,Hope_speech,images/IHS_0450.jpg
Statistics are statistics An engineer DEFINITELY knows that One should be empowered by the fact that they are going against the norm Not dethroned But thats just my thoughts on the matternHowever wouldnt say this is rampant sexism Although Im just glad no one used fucking buzzwords like misogyny or bigots and other feminist bullshit They exclusively talked about their experiences rather than pushing some feminist agendannThis wouldnt have been disliked so much if it wasnt for the fact that the title and face of the video initial reaction,Non_hope_speech,images/INHS0236.jpg
This is amazing and wish this kind of toy was around when was young Its important for us all to not pigeon hole kids according to their gender or race wish you many more successes and,Hope_speech,images/IHS_0529.jpg
Covid 19 over on to next thing whats next lol 2020 is mental,Non_hope_speech,images/INHS0237.jpg
WAS JUST ABOUT TO COMMENT THAT,Non_hope_speech,images/INHS0258.jpg
Are we gonna achknowledge this whole thing started cause of one stupid of police officer,Non_hope_speech,images/INHS0502.jpg
The first step is make it illegal in freedom states or states that have enough freedom,Non_hope_speech,images/INHS0355.jpg
Stereotypes dont spring out of nowhere,Non_hope_speech,images/INHS0622.jpg
From four years ago Saying All Lives Matter while true is dodge The former Milwaukee Sheriff is out of work for reason,Non_hope_speech,images/INHS0423.jpg
Petra Pavicic Dont try to soften it down Lmao,Non_hope_speech,images/INHS0061.jpg
This is sad to watch but good news at least pandemic is finally over:person facepalming:,Non_hope_speech,images/INHS0439.jpg
Is Hilary even Jewish,Non_hope_speech,images/INHS0187.jpg
Police should of arrested them on sight now we want the statue cleaned and REPLACED back were it belongs,Non_hope_speech,images/INHS0422.jpg
So proud of you debbieyou really are an inspirationIm girl pursuing electrical engineering in IndiaI was struggling lot You help me boost my confidence that can be great engineerThank you,Hope_speech,images/IHS_0081.jpg
Chirho Knight thanks to George soros,Non_hope_speech,images/INHS0424.jpg
You dont get to agree not disagree with another persons sexuality or existence No idea why socalled Christians think they are entitled to have say in other peoples livesdidnt Jesus say judge not lest he be judged,Hope_speech,images/IHS_0022.jpg
Do people actually think that trump himself uses that twitter account,Non_hope_speech,images/INHS0481.jpg
Im the only girl in my family and im milddle child of two boys so as young girl my brothers didt want to play with barbies so we would make lego houses and make little towns Im noticing now as teen that it really has affected the way think and solve problem This is dank ted talk,Hope_speech,images/IHS_0178.jpg
In the eyes of God there is no color,Hope_speech,images/IHS_0031.jpg
If all lives mattered there would be no poverty or killingMatters to WhoBL The Struggle,Hope_speech,images/IHS_0483.jpg
think that was gonna cry some point that was so emotional to me as teen girl who wants to be an engineer in Turkey and you cant know how hard it can be after this video my self confidence get stronger then before now feel better thank you for trying this hard rather than being one of the womens working as an invisible women employee they have to get,Hope_speech,images/IHS_0644.jpg
this looks like it was all plan to get black people out in large groups together dureing pandemic that kills more black people than anyone else,Non_hope_speech,images/INHS0391.jpg
This is amazing found my passion for engineering with GoldieBlox Boredom one night led me to this TED Talk and now its clear that whatever shes doing is working,Hope_speech,images/IHS_0568.jpg
Shes always done what is daring or pushing boundaries Any negative publicity shes every gotten has only increased her celebrity Evidence,Hope_speech,images/IHS_0389.jpg
In Malaysia there are more girls in chemical engineering,Hope_speech,images/IHS_0560.jpg
Atlas stop asserting and prove don is racist,Non_hope_speech,images/INHS0626.jpg
They multiplied Remember HIM said theat he will be replaced be the oncoming generation nSo Mussolini and Hilter and Il Re et Emperatore they are still around aswell nMay Halie Selassie bless you Much love and greetings in the name of HIM from Germany Deutschland,Non_hope_speech,images/INHS0253.jpg
