text,label,image
very few want him in officehes already fucked up the country has tried to be king Obama Hes just going to declare Martial law crown himself king If bloody Hillary cant buy her way into being president,Non_hope_speech,Images_SD/SD_NHS_0248.jpg
If you think saying ALL LIVES MATTER then dont say BLACK LIVES MATTER It works BOTH ways folks The BLACK LIVES MATTER statement is offensive to me,Hope_speech,Images_SD/SD_HS_0417.jpg
That liberal dude looks like jazz raisin mixed with that John waters guy,Non_hope_speech,Images_SD/SD_NHS_0238.jpg
If you want to know more please visit trevorprojectorg this twisted attempt to justify torture can must end,Non_hope_speech,images/INHS0117.jpg
But cop pulling up car deep each car can say it gang have force number,Non_hope_speech,Images_SD/SD_NHS_0407.jpg
Have you watched the video,Non_hope_speech,Images_SD/SD_NHS_0060.jpg
name What evidence All youve done thus far is appeal to your own incredulity That is not evidence No,Non_hope_speech,Images_SD/SD_NHS_0507.jpg
Now want this toy really needed this pep Talk as am going to be doing second engineering drawing module will work hard until get it right,Hope_speech,images/IHS_0600.jpg
Po0fy Thanks Im so glad that your fellow man in adult consenting relationships are your enemy Please stop using computers,Non_hope_speech,Images_SD/SD_NHS_0544.jpg
Ditto from Boston,Non_hope_speech,images_DE/DE_NHS_0221.jpg
yeah fairly confident in the fact that this bullshit tell it like it is youtube advice channel is lame,Non_hope_speech,images_DE/DE_NHS_0237.jpg
The irony of chanting cant breathe during covid outbreak fear for their souls,Non_hope_speech,images_DE/DE_NHS_0514.jpg
Id say they are biased maybe not racist but all lives do matter,Hope_speech,images/IHS_0422.jpg
dont think Trump was trying to be anti semetic,Hope_speech,images_DE/DE_HS_0567.jpg
Groovy 1970s Channel nBLACK nLIVESnMATTER,Non_hope_speech,images_DE/DE_NHS_0054.jpg
We know that clown But Black lives matter TOO,Non_hope_speech,images_DE/DE_NHS_0360.jpg
There are nuff people in Istanbul who are not religious It is quite diverse city,Hope_speech,images_DE/DE_HS_0041.jpg
Of course it will not work Cannot change who person are Then they will only play with not to be judged But get depressed and not have life Some talk about the bible,Hope_speech,images/IHS_0470.jpg
UnSalted Kiddo The PTSD will remind us,Non_hope_speech,images/INHS0259.jpg
dont agree with homosexuality is like saying to blind person dont agree with blindness,Hope_speech,images/IHS_0282.jpg
All Lives Matter,Hope_speech,Images_SD/SD_HS_0295.jpg
martialartisismnI cant believe Im defending TrumpnnThats the saddest thing,Non_hope_speech,Images_SD/SD_NHS_0602.jpg
want to meet the little asian kid she is absolutely amazing,Hope_speech,images/IHS_0185.jpg
Its your boy uh skinny penis Do you think the same thing about homophobic posts on the internet mean if they cant handle it,Non_hope_speech,Images_SD/SD_NHS_0292.jpg
Just be yourself man,Hope_speech,images_DE/DE_HS_0382.jpg
NERII NYA how do you know Are you pretending to be Christian There are lot of FAKE ones and that is grave mistake did you read the Bible for saying that is false,Non_hope_speech,Images_SD/SD_NHS_0375.jpg
Im currently doing civil engineering im girl and im on wheelchair which makes it even worse everone looks ar me like Im crazy how are you going to go on site those are the few demoralizing question get and this video made me cry so much And have to say it is not fair there are more boys than girls it is intimidating,Hope_speech,Images_SD/SD_HS_0621.jpg
Some One SHE HAS SHORT HAIR AND CUFFED JEANS,Non_hope_speech,Images_SD/SD_NHS_0169.jpg
God gave us choice,Hope_speech,Images_SD/SD_HS_0432.jpg
civil war nnall lives matter,Non_hope_speech,images/INHS0527.jpg
Keep up the good work Debbie always like to work with female engineers,Hope_speech,Images_SD/SD_HS_0484.jpg
All lives matter all of us,Hope_speech,images/IHS_0338.jpg
believe in humanity now,Hope_speech,images/IHS_0323.jpg
This is for everyone am an 11 year old female want to be mechanic or engineer since made helicopter in DT have always been bit of tomboy since was young had poweranger action figures and loved marvel and DC and loads of action films when was about seven bunch of girls pushed me in to ditch and hit me with sticks was to scared to fight back but to strong to cry just stood there let them hit me and call me transgender until finally plucked up the courage to fight back stood there then as they were coming towards me took risk and dived into the thorns they missed me by millimetres so took the opportunity to run home ran to my bedroom and cried and years later still have problems with it but just want to give my message that we are all equal no matter race,Hope_speech,Images_SD/SD_HS_0296.jpg
cant believe some people dont accept people because of who they like Religion or not The God know loves everyone,Hope_speech,images_DE/DE_HS_0328.jpg
What about lives outside of humans,Non_hope_speech,images_DE/DE_NHS_0226.jpg
RACISTS CANNOT WIN,Hope_speech,images_DE/DE_HS_0557.jpg
Jenny Yao Let me try to make my point different way If we are going to aim for 5050,Non_hope_speech,images/INHS0011.jpg
especially black people in the most safest city in north america,Non_hope_speech,images/INHS0566.jpg
The Clown blessed be the fruit,Non_hope_speech,images/INHS0603.jpg
dont think testing school kids on science is really indicative of STEM aptitude Girls brains develop faster and they are typically better students early on Also,Hope_speech,Images_SD/SD_HS_0231.jpg
Im pretty sure she is,Non_hope_speech,images/INHS0372.jpg
Thank you Madonna youre by years an inspiration and an openminder knight,Hope_speech,images_DE/DE_HS_0020.jpg
just like gaga what are the odds,Non_hope_speech,images/INHS0115.jpg
All Lives Matter,Hope_speech,images_DE/DE_HS_0051.jpg
think it would be easier for people to digest as saying if it was black lives also matter no one can really complain then,Non_hope_speech,images_DE/DE_NHS_0271.jpg
am teenage girl watching this years after this video was published and found it really inspiring,Hope_speech,images_DE/DE_HS_0455.jpg
Dont make me laugh,Non_hope_speech,Images_SD/SD_NHS_0126.jpg
Reynolds every single study states this is not therapy in any definition or standard and its always harmful,Hope_speech,images/IHS_0270.jpg
think shell come out one day,Hope_speech,images_DE/DE_HS_0602.jpg
All LIVES MATTERnI believe this is true,Hope_speech,Images_SD/SD_HS_0114.jpg
Debbie am glad you got through it nI myself am an chemical engineering student soon am going to be in my final year and to be honest soooo feel like dont fit in nmy grades arent that good nd ofc dont have that good spatial skills and sometimes look at my male classmates and think are we doing the same major And am soo afraid that what am going to do after my graduation nAll of these fears time and time build up and feel like maybe didnt pick the right major but hearing your experience was helpful thank you will try not to give up,Hope_speech,Images_SD/SD_HS_0474.jpg
All lives matter not stop being racist in this country,Hope_speech,images_DE/DE_HS_0470.jpg
WHYnBECAUSE IS NO REAL IS MANUFACTURED BY DEEP STATE TO HARM AMERICA AND POTUSnnWE ARE WINNINGnGO TRUMP nGO QnGO JFK,Non_hope_speech,images_DE/DE_NHS_0032.jpg
Rebekah Girl Im Christian too and you are waaaaaaaaaaaaay outta line What Im taught from the bible and what see it saying is that we should love all Do you believe that God loves each and every one of us cause thats what we are taught as Christians that he loves everyone of us So the fact you think God doesnt like LGBTQ people is misinformed because God loves all of us not just some of us ALL of usnnIts people like you that give us Christians bad name because you want to make your own version of life where God only likes what you think and thats what you tell people When in fact God loves all of us and wants us to love eachother like we want to be loved So before you come here claiming to be Christian go and rethink everything you think and read up on what God teaches us nnnLike girl bye,Hope_speech,images_DE/DE_HS_0097.jpg
ALL Lives MATTERTO GODJESUS,Hope_speech,images/IHS_0379.jpg
This kids are amazing Im proud to think that Im part of this generation that will help to fix the mistakes the previous generations had,Hope_speech,images_DE/DE_HS_0642.jpg
my choice is to love,Hope_speech,Images_SD/SD_HS_0647.jpg
Her speech got me through the toughest parts of my engineering student life Ill be graduating next semester and Im super excited for whats to come,Hope_speech,Images_SD/SD_HS_0469.jpg
When first read the title thought it said kid meet conversion therapist and was like WHAT,Non_hope_speech,images/INHS0434.jpg
Thank you so much sis feel better now,Hope_speech,images_DE/DE_HS_0353.jpg
Abolish Qualified Immunity,Non_hope_speech,Images_SD/SD_NHS_0420.jpg
Censored Why do you pretend to know what its like to walk in my shoes nIts just strange that have people of different backgrounds trying to say that or people with white skin are treated differently By who,Non_hope_speech,images/INHS0477.jpg
Introvert And yes,Non_hope_speech,images/INHS0013.jpg
please someone introduce me to this man want us to be best friends,Hope_speech,images_DE/DE_HS_0102.jpg
Cain Indeed Its just this is one of the few times that Madonna has shown it like it she wants to be seen as just like any of us,Hope_speech,images/IHS_0293.jpg
What exactly is female perspective to begin with As far as know theres no evidence,Hope_speech,images/IHS_0152.jpg
Why does this video have the date of Oct 15,Non_hope_speech,Images_SD/SD_NHS_0352.jpg
So many aces am happy,Non_hope_speech,images/INHS0029.jpg
my lives is matter,Non_hope_speech,Images_SD/SD_NHS_0189.jpg
Why what makes you say Trumps racest,Non_hope_speech,images_DE/DE_NHS_0596.jpg
was kinda digging that Annie girl until she said dont agree with homosexuality,Non_hope_speech,images_DE/DE_NHS_0444.jpg
BLM sounds like fashizm That is exactly how it started back in the history,Non_hope_speech,Images_SD/SD_NHS_0493.jpg
Literally everyone was thinking this,Non_hope_speech,Images_SD/SD_NHS_0566.jpg
dont agree with homosexuality but do agree with being true to your self and accepting people no matter what,Hope_speech,images/IHS_0401.jpg
She made me live my life and also embrace it,Hope_speech,images/IHS_0628.jpg
Inspiring and Go Girl,Hope_speech,images_DE/DE_HS_0004.jpg
TheRealJacob603 no it is nothing like your comparison,Non_hope_speech,Images_SD/SD_NHS_0265.jpg
We need to see black people as people,Hope_speech,images/IHS_0495.jpg
This guy is totally right Im white man and love what am listening to here and there opinion on what is going on We do not hear enough from the black community on what is going on,Non_hope_speech,Images_SD/SD_NHS_0259.jpg
Hey im going to study electromechanical engineer but didt pay very attention to thisI never thought that all the student will be boys omg im scared where did get,Non_hope_speech,Images_SD/SD_NHS_0257.jpg
This is WONDERFUL interview Love Madonna,Non_hope_speech,Images_SD/SD_NHS_0589.jpg
We dont have the right to hurt othersever for ANY REASON,Hope_speech,images/IHS_0146.jpg
this is inspiring im mechanical engineering student and needed this so bad,Hope_speech,images_DE/DE_HS_0226.jpg
Jessica Walker its not lifestyle its not way of life its something youre born with its not choice its literally the same as racism,Hope_speech,images/IHS_0117.jpg
There is no one way that engineers dress,Non_hope_speech,Images_SD/SD_NHS_0164.jpg
Pay attention and dont cast judgement and be racist,Non_hope_speech,images/INHS0185.jpg
Thank God he say that all lives matter,Hope_speech,Images_SD/SD_HS_0117.jpg
Blm protestors know so little about what they are protesting its hilarious,Non_hope_speech,images/INHS0290.jpg
think its cool that you give people voice to speak out with here on this channel,Hope_speech,Images_SD/SD_HS_0429.jpg
This inspired me so much As CS major,Hope_speech,Images_SD/SD_HS_0162.jpg
School is no longer about knowledgenEnglish class might not be so much about knowledge as it is about skill,Hope_speech,images_DE/DE_HS_0317.jpg
pvz68man There is absolutely nothing wrong with LGBTQIA You seriously need to stfu Because dont give af what book says love is love and dont see how other peoples sexuality affects you You are small person,Hope_speech,images/IHS_0454.jpg
youre judging her based off of her looks,Non_hope_speech,images_DE/DE_NHS_0247.jpg
theDargon Who says theyre gnomegender Wolfkin,Non_hope_speech,images/INHS0402.jpg
The problems that they bring up are real and are faced by women in the tech industry It may not seem like,Hope_speech,Images_SD/SD_HS_0146.jpg
Tell her said happy bornday,Non_hope_speech,Images_SD/SD_NHS_0554.jpg
Yang will never respect racist organization,Hope_speech,images/IHS_0588.jpg
because the focus and advantages wont be on just the morons,Non_hope_speech,Images_SD/SD_NHS_0367.jpg
Star Lord honestly think that education system has lot to do with it If am not mistaken in US you can choose your classes,Hope_speech,images/IHS_0557.jpg
Disingenuous isnt really word for straightup mendacity Its for underrepresenting ones knowledge or capability,Non_hope_speech,images_DE/DE_NHS_0574.jpg
ALM All Lives Matter,Hope_speech,images/IHS_0147.jpg
Can you believe it,Non_hope_speech,Images_SD/SD_NHS_0087.jpg
the fist is not helping matters,Non_hope_speech,images/INHS0609.jpg
look to day when people will not be judged by the color of their skin,Hope_speech,Images_SD/SD_HS_0425.jpg
God gave us choice my choice is to love teared up,Hope_speech,Images_SD/SD_HS_0550.jpg
All lives matter even little EVEN LITTLE ABORTED BABIES THAT HAVE BEEN KIILLED ALL LIVES MATTER EVEN THE BABIES AN CHILDERN WHO HAVE BEEN KILLED BY THEIR PARTENTS AN CHILD MOSLESTERS AN SO ON ALL LIVES MATTER TO GOD TOO AN THAT MEANS ALL LIVES,Hope_speech,Images_SD/SD_HS_0353.jpg
That sherrifs reading teleprompter for sure 1000 thats fact Scary,Non_hope_speech,images/INHS0547.jpg
Lets all go out stealing,Non_hope_speech,Images_SD/SD_NHS_0482.jpg
Both candidates should avoid using triangles as well,Non_hope_speech,images_DE/DE_NHS_0101.jpg
This is the best vid in this channel Marcus was so good with these kids and the kids were open Even Amy when she said that she was open to it hope that Amy changes her mind eventually,Hope_speech,Images_SD/SD_HS_0430.jpg
actually she came out as bi acording to the ppl in the comments,Non_hope_speech,images_DE/DE_NHS_0007.jpg
Yea All Lives Matter,Hope_speech,Images_SD/SD_HS_0535.jpg
If you want to be accepted as software engineer,Non_hope_speech,images_DE/DE_NHS_0040.jpg
Police should of arrested them on sight now we want the statue cleaned and REPLACED back were it belongs,Non_hope_speech,images/INHS0422.jpg
Love Larry Elder both with and without his Afro,Non_hope_speech,images/INHS0167.jpg
Blade see it all of the time Even in my own family My mother is White You really just proved my point If you can point out all of those physical differences,Non_hope_speech,images/INHS0606.jpg
hi the comment was about love not about if its sin or not We are all sinners and god still calls us to love one another Just because someone sins,Hope_speech,images/IHS_0607.jpg
This is absolutely amazing cant express enough how much good this attitude is doing the world,Hope_speech,Images_SD/SD_HS_0637.jpg
How can you be surprised that people are surprised that you are an engineer in the same video that unbiased shows that only 10 of engineers are femalesnnThat means that your colleges are right to ask you if you are one of those mythological unicorns There is literally 90 chance youre notnnAlso you want more female engineers Good Me too Society too Dont preach to men how theyre not reacting well to you on the off chance you are an engineer Preach to young girls how engineering is cool,Hope_speech,images_DE/DE_HS_0026.jpg
So all the politicians are jumping on the band wagon joke All lives do matter have an issue when see 50 or so black people stopping traffic and letting black people through but smashing the windows on white peoples cars is that not the same thing they want to stop,Hope_speech,images/IHS_0579.jpg
Can we just agree all human lives matter,Hope_speech,images/IHS_0308.jpg
Literally me too,Non_hope_speech,images_DE/DE_NHS_0584.jpg
Why would you beat person with book,Non_hope_speech,Images_SD/SD_NHS_0008.jpg
honestly why cant we all just get together whether we be black or white,Hope_speech,images/IHS_0044.jpg
Salehi exactly,Non_hope_speech,Images_SD/SD_NHS_0510.jpg
Boa In US women are given preference over men by,Hope_speech,images/IHS_0461.jpg
Good luck You can do it,Hope_speech,images/IHS_0335.jpg
They are just saying what people want to hear for the vote but the true is that all lives matter and we are all equal RACISM COMES IN ALL COLORS BS and very tired of this,Hope_speech,images/IHS_0257.jpg
Bristol The wrong turn if was iraq,Non_hope_speech,images/INHS0578.jpg
Its sad this stupidity spread around the globe,Non_hope_speech,images/INHS0005.jpg
The girl is the red sweatshirt is very obviously some form of LGBT Theres something more than just tomboy vibes coming from her,Non_hope_speech,Images_SD/SD_NHS_0298.jpg
The people who came up with All lives matter were sending the wrong message Most of those people are whites who think blacks shouldnt get so much attention,Non_hope_speech,Images_SD/SD_NHS_0185.jpg
Im so glad have accepting parents My dad who was raised very very religiously actually accepted me first He had to tell my mother that it wasnt phase and it wasnt just because had bad boyfriend But now they both love me and my dad has cut his losses with religion before came out but he was especially glad he did after came out Sadly,Hope_speech,images_DE/DE_HS_0477.jpg
This is so inspiring always watch this when feel discouraged,Hope_speech,Images_SD/SD_HS_0261.jpg
These kids are being raised by parents wish more kids were being raised by parents instead of breeders Im child free but Im fine with kids like these The kid sayingI choose to love was awesome,Hope_speech,images/IHS_0228.jpg
You can do anything Youre such an inspiration to continue the hard work Just like you thanked Debbie,Hope_speech,images_DE/DE_HS_0061.jpg
80s baby here Madonna was made by the lgbtq community She was there for them,Hope_speech,images/IHS_0561.jpg
am proud well done Now thats being British,Non_hope_speech,images_DE/DE_NHS_0245.jpg
Covid 19 over on to next thing whats next lol 2020 is mental,Non_hope_speech,images/INHS0237.jpg
listen to the song american life by madonna,Non_hope_speech,images/INHS0174.jpg
All lives matter we are all gods children,Hope_speech,Images_SD/SD_HS_0018.jpg
167 trick question,Non_hope_speech,images/INHS0559.jpg
HardynFine Any argument you put up can be disproved Go ahead Shoot By the way,Non_hope_speech,Images_SD/SD_NHS_0506.jpg
am scared because the cops but stab with the black lives matter protests,Non_hope_speech,images_DE/DE_NHS_0115.jpg
Yea Slavery had nothing to do with skin color,Non_hope_speech,Images_SD/SD_NHS_0009.jpg
In the name of Black life matter Why cant protest when some people shoot in ur school,Non_hope_speech,Images_SD/SD_NHS_0142.jpg
The fact that black lives matter as movement exists is because black people are being treated like they dont,Non_hope_speech,images/INHS0555.jpg
What they are really saying is that they want we want equality,Non_hope_speech,images/INHS0143.jpg
Not all those people are nice though,Non_hope_speech,images/INHS0254.jpg
If you think BLM is doing anything then youre an idiot,Non_hope_speech,Images_SD/SD_NHS_0423.jpg
Max OBrian cant seem to find where anyone asked for your opinion,Non_hope_speech,images_DE/DE_NHS_0300.jpg
think Prince Andrew is utterly disgraceful :shushing face:,Non_hope_speech,Images_SD/SD_NHS_0644.jpg
And even if it actually was,Non_hope_speech,Images_SD/SD_NHS_0490.jpg
WTF let them love anyone ITS NONE OF YOUR BUSINESS,Hope_speech,images_DE/DE_HS_0092.jpg
love the two boys that are religious but respect lgbtq people,Hope_speech,images/IHS_0133.jpg
Johnson nHer comment wasnt emotional at allnIt pointed out the reality you are ignoring moronWomen get uncomfortable when theyre treated unfairly and that is somehow their fault So instead of killing off sexism women in your world should just put up with itnOK,Hope_speech,Images_SD/SD_HS_0590.jpg
James Maher Perhaps missed something here What exactly are you talking about,Non_hope_speech,images/INHS0584.jpg
dont give scrap who hate for me ALL LIVES MATTER regardless of race,Hope_speech,images_DE/DE_HS_0047.jpg
Yes All the color matters,Hope_speech,images/IHS_0153.jpg
This is great As middle school science teacher know and see how our culture does not seem to support females in science Ive started engineering projects this year and they have been well received by all boys and girlsnnIn reply to the comment about men not being in elementary Ed dont see men as not being encouraged to be teachers There is no culture saying men arent smart enough to be teachers However it seems girls may think they are not smart enough lot of it is misconceptions about what engineers are and donnIn response to the victim comment She is being an example for young girls that even if you are told you cant do something you should try again and not give up Teaching young girls to persevere and work hard is not bad thing,Hope_speech,Images_SD/SD_HS_0608.jpg
Sandberg if you are saying that in response to BLM then let me give you lesson The reason black lives matter started was because we want all lives to matter Saying all lives matter is just being selfish and wanting to not feel like the bad guy Because whites arent bad,Hope_speech,Images_SD/SD_HS_0180.jpg
Priti Patel is vile If she condemns it,Non_hope_speech,images_DE/DE_NHS_0057.jpg
438 Racists viewed this,Non_hope_speech,Images_SD/SD_NHS_0499.jpg
All lives matter FCUK Antifa and BLM,Non_hope_speech,images_DE/DE_NHS_0152.jpg
SHERIFFS stand up man,Non_hope_speech,images/INHS0406.jpg
Actually it depends on Great many things All lives matter,Hope_speech,Images_SD/SD_HS_0233.jpg
So Democrats destroyed the black family unit through their policies and have now convinced BLM per BLMs own mission statement to attack the American nuclear family as whole:thinking face:,Non_hope_speech,Images_SD/SD_NHS_0112.jpg
People think that the LGBT Community isnt really hurt or pushed around in any way nThis is proof that this stuff still happens,Hope_speech,images_DE/DE_HS_0635.jpg
If all lives matter then all lives should be treated the same But its not when you are arresting white people but killing black people so yes BLM,Hope_speech,Images_SD/SD_HS_0452.jpg
How about unborn babies lives matter dont see them going crazy about that,Non_hope_speech,images_DE/DE_NHS_0503.jpg
