Text,Class,image
you have encouraged me thank you for sharing,Hope_speech,images/IHS_0046.jpg
would have been fine with ALM if it didnt come right after BLM,Hope_speech,images/IHS_0047.jpg
Smith Now now freedom of speech is right in 2dats society,Hope_speech,images/IHS_0048.jpg
Thats right ALL LIVES MATTER,Hope_speech,images/IHS_0049.jpg
WE ALL ALLLLLLLLLLLLL HELLO ALLLLLLMATTERS IN GODS EYES GODS EYES ARE ON YOU THREE MENS AND THE WORLD EVEN ME HELLOPRAY,Hope_speech,images/IHS_0050.jpg
Black lives matternWhite lives matternAsian lives matternAustralian lives matternI mean is no one gonna stop me cus Ill be here all daynAll lives matter but so does freedom of speech,Hope_speech,images/IHS_0051.jpg
just wanted to tear up when Debbie spoke about creating engineering toys for little girls to help change the spatial learning they have People like her are the reason why still want to pursue in engineering,Hope_speech,images/IHS_0052.jpg
Thank you for sharing your experience my self had the same feeling where did not fit in as an engineer It is good to know that am not alone with this situation,Hope_speech,images/IHS_0053.jpg
So human lives matter would be good slogan to fight for,Hope_speech,images/IHS_0054.jpg
actually agree with her when she said its cultural problem There are countries where girls have hard time being in STEM and countries where they are mostly completely fine personally grew up going to math and physics based lyceum that was super hard to get into and we had about or boys in class of 30 people We had blast and our gender was never an issue dont know if it would be the same if we werent majority but all the girls went on to become engineers,Hope_speech,images/IHS_0055.jpg
OMG love Crystals innocence She is such sweet kid,Hope_speech,images/IHS_0056.jpg
loved this video It was so inspiring really want to be structural engineer when grow up,Hope_speech,images/IHS_0057.jpg
All Lives Matter nLook up nBochelli The tennornShe kept her baby,Hope_speech,images/IHS_0058.jpg
littlemermaid All the best Sis,Hope_speech,images/IHS_0059.jpg
Im 12 and Ive known was into girls since was When was or 10 didnt know about homophobia and things so came out to some of my friends also didnt know they were religious and they told lot of people at my school,Hope_speech,images/IHS_0060.jpg
Conversation therapy No way Im pretty sure that thats abusenA few people might disagree,Hope_speech,images/IHS_0061.jpg
nQueer is the short and simple way of saying LGBTQIA If youre queer,Hope_speech,images/IHS_0062.jpg
King we are all Gods children So to me every single precious human beings life is important So to me it will always be All Lives Matter nPeriod,Hope_speech,images/IHS_0063.jpg
grew up being taught to not make fun of any group youre not part of Except queernMy sister is lesbian,Hope_speech,images/IHS_0064.jpg
Madonna is amazing she really is she fights for what she believes in and that awesome Ive loved her since was really young,Hope_speech,images/IHS_0065.jpg
Lets make some mental gymnastics it will require LOT of it in order to assume homosexuality can be cured Done Ok How are you going to cure someone by hitting them and make them repeat the same thing over and over again on daily basis This is no therapy Theres nothing therapeutic in being hurt or brainwashed How do we still call those things therapies This is nothing more than legal abuse Parents who send their child there would say im sending my child in place where they will be abused both mentally and physically if they were honest about themselves Then add the usual love them and see if it makes sense,Hope_speech,images/IHS_0066.jpg
All lives do matter To say otherwise creates separation We are one Nation under God We all bleed red The human race is the only race Its time to move forward together We all struggle and have struggled,Hope_speech,images/IHS_0067.jpg
have twenty years of construction and fabrication workIve seen so many engineering mistakesMale and female engineers,Hope_speech,images/IHS_0068.jpg
Yo for real why do all of you guys care so much about what her sexuality is gonna be Because she has short hair and wears cuff jeans lot of people wear cuff jeans and have short hair that arent LGBT Im okay if she does become LGBT,Hope_speech,images/IHS_0069.jpg
came out to my father on October 11,Hope_speech,images/IHS_0070.jpg
Y2K you would beat someone with book to make them believe in god thats what we call toxic faith not everybody believes the same things and thats what creates diversity,Hope_speech,images/IHS_0071.jpg
All lives MATTER God created life,Hope_speech,images/IHS_0072.jpg
never thought would but now Im biomedical engineer,Hope_speech,images/IHS_0073.jpg
The best woman that supported LGBTTTQ forever shes deserve her award for looong Time she was recognized to fight for the human being,Hope_speech,images/IHS_0074.jpg
If all lives were on the chopping block sure the message would be ALL LIVES MATTER but unfortunately its us black men whos lives are on the chopping block,Hope_speech,images/IHS_0075.jpg
SeizmosnWhat our media spews and what the actual general population thinks and feels aint even remotely close tho The media is only representing the high upper class,Hope_speech,images/IHS_0076.jpg
Worenwu all lives means we are all equal,Hope_speech,images/IHS_0077.jpg
The Black community has dealt with many years of systematic racism and oppression We are more than tired of it Black Lives Matter is movement to bring forth awareness in our community Saying all lives matter,Hope_speech,images/IHS_0078.jpg
she changed my life,Hope_speech,images/IHS_0079.jpg
Steven TParker Is never wrong to have an inspiration to do something and everything can be for you if you like it and work hard And about this not being touchy feely subject it is for her different things mean different things for different people Maybe you dont care but you havent face the problems or fears she has,Hope_speech,images/IHS_0080.jpg
So proud of you debbieyou really are an inspirationIm girl pursuing electrical engineering in IndiaI was struggling lot You help me boost my confidence that can be great engineerThank you,Hope_speech,images/IHS_0081.jpg
very true Jesus said greatest of these is love,Hope_speech,images/IHS_0082.jpg
She is genuinely fighter for love,Hope_speech,images/IHS_0083.jpg
walkway overpass bridge in Miami was built by female engineers with no arch,Hope_speech,images/IHS_0084.jpg
This really inspired me am doing my first year in computer systems engineering Just girls out of 17 boys am never giving up Its hard but worth it,Hope_speech,images/IHS_0085.jpg
It irritates me when people say they dont agree with another persons sexual orientation or that its choice She is obviously ignorant and needs to educate herself and learn that its not her place to decide anything about another persons sexual orientation Her job is simply to love,Hope_speech,images/IHS_0086.jpg
hate crime is when youre attacked for being gay or black Just fighting minority isnt hate crime Unless it is,Hope_speech,images/IHS_0087.jpg
hate how people think they dont fit in simply because the others in group are not the same sex,Hope_speech,images/IHS_0088.jpg
Can you give me some tips to be good friend to my friend MY HEART,Hope_speech,images/IHS_0089.jpg
When told my friends that really wanted to pursue engineering specifically,Hope_speech,images/IHS_0090.jpg
Its racist to say black lives matter its correct to say all lives matter nBlack people are not the only race that has poverty what about all other races if you are minority you get free stuff like government assistance free school opportunities if you are Caucasian and poor to bad theres no help for you maybe we should take look at that,Hope_speech,images/IHS_0091.jpg
Way to go Debbie Your courage and determination are appreciated and so timely,Hope_speech,images/IHS_0092.jpg
think watching crystal in these videos its amazing just how mature she is for her age very rare but encouraging as well,Hope_speech,images/IHS_0093.jpg
All lives matterJesus loves us all the same,Hope_speech,images/IHS_0094.jpg
These kids are always so polite and respectful love it,Hope_speech,images/IHS_0095.jpg
NonnALL Lives Matter copy and paste this,Hope_speech,images/IHS_0096.jpg
This is why support the lgbt community because of knowing what they go through,Hope_speech,images/IHS_0097.jpg
You cant choose your sexual orientationnbut,Hope_speech,images/IHS_0098.jpg
Annie is really muture suppose Although thought she WAS lgbt wasnt expecting Her to be against it,Hope_speech,images/IHS_0099.jpg
This was so amazing,Hope_speech,images/IHS_0100.jpg
E92Dave is what your comment is,Hope_speech,images/IHS_0101.jpg
Dont call me black or white call me by my name Im not white have freckles and go different colours My name is Norman,Hope_speech,images/IHS_0102.jpg
agree with you 100 except dont believe in God find it frustrating that lot of people think that homosexuality is sin,Hope_speech,images/IHS_0103.jpg
well guess what kiddo Im 11 and made platformer with and opengl framework Get with the flow and get your head out of the clouds,Hope_speech,images/IHS_0104.jpg
Im straight Christian female from religious family and our mindset has always been that just because dont agree with your choice does not mean im gonna hate you for it its like hating someone because theyre different raligion few of my best friends are LGBT and that kid phrase it better then ever could,Hope_speech,images/IHS_0105.jpg
would like the kids to meet people of all LGBT identities Its be really good for them to meet Aro and Ace people,Hope_speech,images/IHS_0106.jpg
You can never tell on the outside unless they literally wear shirt that says Im lesbian or Im homophobe lot of people think Im lesbian Im not but have full respect for them,Hope_speech,images/IHS_0107.jpg
Dont force things unless you feel comfortable You got this,Hope_speech,images/IHS_0108.jpg
she is amazing,Hope_speech,images/IHS_0109.jpg
Rebekah bruh how do you not agree with how someone is born,Hope_speech,images/IHS_0110.jpg
Im girl played with legos even as teenager,Hope_speech,images/IHS_0111.jpg
wish had the courgage to be myself in front of others,Hope_speech,images/IHS_0112.jpg
This is very inspiring Im actually hesitating on taking engineering Not only because grew up thinking its for boys only but also because dont even know what engineers do Thank you for this Now,Hope_speech,images/IHS_0113.jpg
Im 23 and currently thinking of changing my career path from business into software engineering,Hope_speech,images/IHS_0114.jpg
was fortunate enough to have parents who gave me duplo and lego construction toys as child However have still always felt what you talk about Fitting in is something we all strive for however would never want to compromise who am to do so cannot wait for some of my family friends daughters to get bit older so that can get them GoldieBlox as gift This is an amazing initiative and you gave an amazing talk to describe why it is necessary in this world Thank you,Hope_speech,images/IHS_0115.jpg
Walker yeah but Jesus said to love everyone and dont understand what religion has to do two ppl loving eachother,Hope_speech,images/IHS_0116.jpg
Jessica Walker its not lifestyle its not way of life its something youre born with its not choice its literally the same as racism,Hope_speech,images/IHS_0117.jpg
Dumse god also made men love eachother so,Hope_speech,images/IHS_0118.jpg
The fact that there are still places in the world that promote this kind of abuse proves that this is sad world to live in,Hope_speech,images/IHS_0119.jpg
love this get little discouraged every time go to classI am the only girl among 110 students in my class am currently in my fourth year studying civil engineering It has been an interesting and challenging ride for me Listening to Debbie Sterling talk about her experiences gives me hope for this and the next generation of engineer girls,Hope_speech,images/IHS_0120.jpg
kris where in the Bible does it say that homosexuality is sin The passage that Ive always seen sited has been proven to be translated incorrectly and is actually condemning pedophilia rather than homosexuality Man shall not lay with man was originally meant to read as man shall not lay with boy Homosexuality is never condemned Please do research and learn about the origins of the book you claim to worship,Hope_speech,images/IHS_0121.jpg
could maybe be sympathetic if they were less vague All hear is them ascribing sinister motives to people who seem like they are just being overly friendly nerdsnAnd these testimonials right before the statstics on women engineers in Silicon Valley seem to imply that the reason that there are less women in tech there is because it is hostile environment for women But step in your typical engineering classroom in America and then tell me that there are as many women interested in engineering as men gender inbalance does not automatically mean discrimination,Hope_speech,images/IHS_0122.jpg
Saying all lives matter is true,Hope_speech,images/IHS_0123.jpg
Debbie Sterlings lecture is so far the best lecture have seen actually can relate to this cause my case is also quite similar to hers,Hope_speech,images/IHS_0124.jpg
Im in love with loving and wouldnt change him,Hope_speech,images/IHS_0125.jpg
Conversion therapy brainwashing,Hope_speech,images/IHS_0126.jpg
Racism needs to stop,Hope_speech,images/IHS_0127.jpg
Where sexism against women in the workplace does exist,Hope_speech,images/IHS_0128.jpg
Actually my best friend is bi and she is in love with my other friend and shes pretty so see why she likes her,Hope_speech,images/IHS_0129.jpg
ONE BARBIE 10 IS WORTH 50 TRANSISTORS 20 centsnBuy your girls Arduinos Buy them breadboard Electronics is so friggin cheap And so fun,Hope_speech,images/IHS_0130.jpg
was inspired since always since wen was 1011,Hope_speech,images/IHS_0131.jpg
As straight person think Conversion therapy is lode of rubbish God made you different and you need to love yourself because of that,Hope_speech,images/IHS_0132.jpg
love the two boys that are religious but respect lgbtq people,Hope_speech,images/IHS_0133.jpg
this is just so sad of how people are treating black people just because of their race hope this ends soon,Hope_speech,images/IHS_0134.jpg
2018 and were still talking about gender gap in STEM Things are changing too slowly,Hope_speech,images/IHS_0135.jpg
young lad was stabbed by black guy in racially motivated attack in Ireland The video is circulating on twitter Its not nice to watch,Hope_speech,images/IHS_0136.jpg
god gave us choice,Hope_speech,images/IHS_0137.jpg
Im so surprised that people think this is just an American issue There are racial issues everywhere and politics has nothing to do with it at ALL,Hope_speech,images/IHS_0138.jpg
To say black lives matter is to say that one race is worth more than another Racism in its basic form is the belief that one race is better than or more superior You put color on what matters and you are racist BLM is just another attempt at political prostitutes trying to find new Johns,Hope_speech,images/IHS_0139.jpg
Nothing is stopping woman from being engineers,Hope_speech,images/IHS_0140.jpg
Just Tea all lives matter is what Its presented as ALL LIVES MATTER You can deny it all you want to but all lives matter,Hope_speech,images/IHS_0141.jpg
Btw it is not just in Engineering but any field where men dominate even see that inability sometimes in sports because of the type environment girls get at younger age love ya,Hope_speech,images/IHS_0142.jpg
Thank you am young girl wanting to be engineer but gladly the people around me are much more accepting have very good friend who is boy and we both love engineering and have build robots before for the age of 11 and he had made very detail trucks and vehicles before he was 12nnEdit,Hope_speech,images/IHS_0143.jpg
Thanks for being there when no one else was,Hope_speech,images/IHS_0144.jpg
Thats why love her she made me feel that being different is okay her music change people lifes,Hope_speech,images/IHS_0145.jpg
We dont have the right to hurt othersever for ANY REASON,Hope_speech,images/IHS_0146.jpg
ALM All Lives Matter,Hope_speech,images/IHS_0147.jpg
Thank you very much for this This inspired me sm,Hope_speech,images/IHS_0148.jpg
This made me sad that people in the LGBTQ community has to suffer like that,Hope_speech,images/IHS_0149.jpg
Rebekah and my free of speech is to say Im bi,Hope_speech,images/IHS_0150.jpg
Im as straight as circle lmao Im 12 and havent come out to my parents yet because know they wouldnt support me and our relationship would be ruined but cant just pretend to be straight Ill probably come out in few years or so guess but know my parents wont send me to conversion therapy thank god btw Im pan anyone else or just me,Hope_speech,images/IHS_0151.jpg
What exactly is female perspective to begin with As far as know theres no evidence,Hope_speech,images/IHS_0152.jpg
Yes All the color matters,Hope_speech,images/IHS_0153.jpg
It appears that people have forgotten that ALL LIVES MATTER,Hope_speech,images/IHS_0154.jpg
came out at 14 Im still not completely comfortable with telling everyone because they arent very understanding and mean You can come out at any age,Hope_speech,images/IHS_0155.jpg
gave my niece set Im hoping to inspire the next engineer in my family,Hope_speech,images/IHS_0156.jpg
Why cant we enjoy the merits brought to us by engineerswhy do we have to go behind the scenes everytime,Hope_speech,images/IHS_0157.jpg
PATTYY maybe she is revolian You cant assume peoples sexualities like that Accept that times have changed and straight people can look however they want,Hope_speech,images/IHS_0158.jpg
Exactly Ive thought of becoming pilot and currently studying computer science which are both male dominated industries sometimes cant help but also worry about how my future in these fields of career would be like would be lonely will be not as as good These talks really just gives me some sort of motivation to move forward,Hope_speech,images/IHS_0159.jpg
Sasha Dumse God accepts everyone,Hope_speech,images/IHS_0160.jpg
His story made me cry Its so sad this still goes on these days,Hope_speech,images/IHS_0161.jpg
saw this video years ago And now Its my last year of civil engineering Thank you,Hope_speech,images/IHS_0162.jpg
want to be computer engeneer on sha Allah,Hope_speech,images/IHS_0163.jpg
Great Hufflepuff Okay Still doesnt prove anything We dont know her sexuality and it doesnt matter to any of us,Hope_speech,images/IHS_0164.jpg
So emotional watching this Im not black but felt that why should they have to walk past that filth every day and in this day and age when they are still prosecuted every day for just having differnt shade of skin colour the most beautiful and diverse of all colours it makes me sick to think they suffer systematic racism every day wee are this isnt black against white this is united wee are united its right against wrong and wee unite together wee see if for what it really is Stay safe protesters,Hope_speech,images/IHS_0165.jpg
This woman changed the world and keeps changing it Including my life Thank you,Hope_speech,images/IHS_0166.jpg
Love your neighbor as you would love your self thats in the Bible right,Hope_speech,images/IHS_0167.jpg
really hope can become an engineer and and influencer like you some day God bless,Hope_speech,images/IHS_0168.jpg
She had an engineering job If youre so interested in her accomplishments look them up,Hope_speech,images/IHS_0169.jpg
So true was discouraged by men too They arent willing to help and pick on you for not knowing stuff that they learnt by communicating with their friends,Hope_speech,images/IHS_0170.jpg
was humiliated and bullied by others who believe they have sharp features but believe am beautiful even though dont have sharp features,Hope_speech,images/IHS_0171.jpg
have always been an artiest and writer never wanted to be an engineer nAnd here im an engineer student its my first year in college and yes always feel this is not my place always fail nBut this video made me so hopefull nI see myself in this video 10 years from now,Hope_speech,images/IHS_0172.jpg
dont understand why saying black lives matter is really ok It implies that all others dont or arent If said white lives matter do you think it would be racist If said Asian lives matter would that be the same Why understand that police brutality is out of control and needs to be addressed,Hope_speech,images/IHS_0173.jpg
Also abusive and should be crime It is literally torture,Hope_speech,images/IHS_0174.jpg
There are only two sexes and also intersex people so technically three sexes but gender identity is up to the person Its very western idea that there are only two genders and many other cultures believe differently and have believed differently for thousands of years If person wants to express their gender as something non binary to boy and girl they should have the freedom to do so If they arent hurting anyone else why make them change into something they arent comfortable with,Hope_speech,images/IHS_0175.jpg
Truly said That what was waiting for To let the world realize about girls and engineering,Hope_speech,images/IHS_0176.jpg
The fact lot of people become famous and forget who helped them become famous and Madonna did not She basically saying the lgbtq helped me become me and in return Im forever in there debt In good way and will never forget that and will All ways help out Its not just saying okay support the lgbtq its acutely doing something on daily and not just during pride and Madonna shows that and she helped us as we helped her and thats amazing,Hope_speech,images/IHS_0177.jpg
Im the only girl in my family and im milddle child of two boys so as young girl my brothers didt want to play with barbies so we would make lego houses and make little towns Im noticing now as teen that it really has affected the way think and solve problem This is dank ted talk,Hope_speech,images/IHS_0178.jpg
Im studying chemistry But boy engineering is amazing have lot of female friends in that field,Hope_speech,images/IHS_0179.jpg
If you say All Lives Matter you will be considered racist Its absolutely ridiculous,Hope_speech,images/IHS_0180.jpg
You belong anywhere that you choose to belong You fit in Do not let internalised misogyny stop women from becoming equal in all fields,Hope_speech,images/IHS_0181.jpg
Tyrone Marcus no we are his children he loves us all we arent bad people we make mistakes,Hope_speech,images/IHS_0182.jpg
want you to know that watched this video when was ten years old right when it came out have never been more grateful for video Since watched this have changed my entire trajectory All of my goals and everything spend my time on is to become an engineer am now Junior in high school and have been on robotics team for years spend my time teaching other people about engineering and doing outreach events to inspire young kids to go into STEM am in PreEngineering program created STEAM event to teach kids how art and STEM are related have done all of this because of this single video All the time and energy that have put in did because of this video Thank you so much you gave me passion didnt know had and it has changed my entire life know you wont see this but feel in debt to you and needed to thank you,Hope_speech,images/IHS_0183.jpg
Therapy more like literal abuse,Hope_speech,images/IHS_0184.jpg
want to meet the little asian kid she is absolutely amazing,Hope_speech,images/IHS_0185.jpg
just hate how when people talk about conversion therapy it makes others think that Christianity is bad,Hope_speech,images/IHS_0186.jpg
have always wanted to go into engineering because my dad told me that but really didnt know what it was and know really want to do it am eleven and and really inspired already... Thanx,Hope_speech,images/IHS_0187.jpg
wow this really got to me Im female in highschool who is extremely interested in engineering and science,Hope_speech,images/IHS_0188.jpg
All lifes matter,Hope_speech,images/IHS_0189.jpg
All lives matter There is so much diversity here in America and we should just respect each other The color of your skin,Hope_speech,images/IHS_0190.jpg
Racism is everywhereThough Many of the BLM people are doing some retarded shit You wouldnt understand how they felt unless you were black,Hope_speech,images/IHS_0191.jpg
ALL lives matter THAT includes ALL LIVES Whether you are doing homework in your house,Hope_speech,images/IHS_0192.jpg
Why are you doubting yourself because of some perceived notion that people dont believe that you are in the job in which you say you are nnJust keep doing your job and create awesome things,Hope_speech,images/IHS_0193.jpg
God put us on this Earth for reason he put lgbtq so people know its okay to be different,Hope_speech,images/IHS_0194.jpg
You are still young maybe you can try,Hope_speech,images/IHS_0195.jpg
Those protesting that ALL LIVES MATTER shouldnt be complaining about BLM protests,Hope_speech,images/IHS_0196.jpg
The kids were adorable and so mature we need more kids like them in this world,Hope_speech,images/IHS_0197.jpg
She made me live my life and also embrace it,Hope_speech,images/IHS_0198.jpg
Racism has been through the years yet it still hasnt disappeared,Hope_speech,images/IHS_0199.jpg
ETERNAL INSPIRATION nSHE SAVE MY LIFE,Hope_speech,images/IHS_0200.jpg
She will be forever and ever my everything and more,Hope_speech,images/IHS_0201.jpg
The little Asian girl and IndianPakistani boy were extremely understanding,Hope_speech,images/IHS_0202.jpg
All lives matter But police department needs to screen there officers on the background take it from there,Hope_speech,images/IHS_0203.jpg
She literally introduced the world to the ballroom scenes Especially in time when homosexuality was taboo,Hope_speech,images/IHS_0204.jpg
Great talk Very inspiring Im in the minority too Im women and got my major in computer science nearly 20y ago and work in sw engineeringnGo girls go,Hope_speech,images/IHS_0205.jpg
Your Whole point is you dont fit in because you are girl nSTOP thinking about yourself as Female engineer,Hope_speech,images/IHS_0206.jpg
All lives matter spread peace and love why is the left trying to divide us open your eyes to all young poeple rioting is not the answer,Hope_speech,images/IHS_0207.jpg
As Christian conversion therapy should be on voluntary basis and should be closely regulated and meet the guidelines human rights All these tactics are causing more trauma for the childindividual and not representative of true Christians Minors should not be sent to these camps,Hope_speech,images/IHS_0208.jpg
and also the bible was badly translated so actually there is nothing against gays in it and also nTREAT YOUR NEIGBORS LIKE YOU WANT THEM TL TREAT YOU,Hope_speech,images/IHS_0209.jpg
am currently female engineering student Bachelors DegreeYou have really moved me Debbie with your storyWoW Thank you,Hope_speech,images/IHS_0210.jpg
cried when the boy said everyone had choice and he chose love hes so sweet,Hope_speech,images/IHS_0211.jpg
All lives matter no matter color gender or religion bernies an effing idiot fishing for minority votes another two faced demonrat,Hope_speech,images/IHS_0212.jpg
Well mean if theyre truly your friend then you arent Racism is rooted in deep prejudice and hate towards someone of different race If you have hate for someone can you be friends with them didnt think so have MANY black friends This makes me not racist Because if was truly racist wouldnt associate with them and keep to my fellow whites You guys need dictionary sometimes,Hope_speech,images/IHS_0213.jpg
Remember what Martin Luther King Jr said that every body should be treated equally So black people cant even listen to there own race with out even saying BLM Because if Blacks mattered and whites didnt then we arent treated equally Cut the BS and help our future crisis for GD,Hope_speech,images/IHS_0214.jpg
Very thankful hes okay and living his truth today,Hope_speech,images/IHS_0215.jpg
where do they get these kids theyre so thoughtful,Hope_speech,images/IHS_0216.jpg
Minority Confronted by what People being surprised youre an engineer Oh,Hope_speech,images/IHS_0217.jpg
What dont like about this interview is that she doesnt own being heterosexual who supports the LGBTQ community She is straight children and all But maybe she believes love is love Either way lots of straight people liked her music as well wish all people the best All lives matter,Hope_speech,images/IHS_0218.jpg
All life is gift from God,Hope_speech,images/IHS_0219.jpg
If theyre alive someone should torture the people who done the therapy by forcing them to be Jewish and beat them with the Torah,Hope_speech,images/IHS_0220.jpg
Just remember that at the end of the day no matter your sexuality,Hope_speech,images/IHS_0221.jpg
Thank God am that couragious and determined civil engineer The strong hope faith and confidence that had kept my confidence grow more and more stronger despite the difficult challenges that faced in class,Hope_speech,images/IHS_0222.jpg
Madonna is often criticized and looked down on because she is such strong advocate for undeserved and neglected populations Its not only due to her provocative nature was waiting for Madonna to say that she is sexually fluid andor bisexual when asked why she is such an advocate for the LGBT community Im not sure if she is or not but always thought she wasis,Hope_speech,images/IHS_0223.jpg
Johnson HAHA good mangina comeback women got banned from getting education so were most men Whats your point And why do you talk about history We live at this moment Women are the majority of degree receipients in Associates,Hope_speech,images/IHS_0224.jpg
Jessica Walker not agreeing still isnt the right context Not LIKING makes more sense When you say you dont agree with something its as if youre responding to someone who wants your permission or is asking for your permission to be themselves You not liking something because of the hate thats been imbedded inside you via book where man walks on water and snakes talk is YOUR personal issue,Hope_speech,images/IHS_0225.jpg
God gave us choice,Hope_speech,images/IHS_0226.jpg
