Text,Class,image
queen to the LGBTQ Community,Hope_speech,images_DE/DE_HS_0054.jpg
That man is so incredibly strongi was moved Thanks,Hope_speech,images_DE/DE_HS_0055.jpg
lol Trying to fight off the trauma,Hope_speech,images_DE/DE_HS_0056.jpg
Nobody has supported the LGBT community like MADONNA even in the darkest hours she has always been an advocate fighter for human rights,Hope_speech,images_DE/DE_HS_0057.jpg
dont agree in hire people just because they are men,Hope_speech,images_DE/DE_HS_0058.jpg
Im still hiding my gender to my parents and they dont know Im dating someone My friends knows already about my gender and they are very supportive of it And Im very thankful to find true friends like them,Hope_speech,images_DE/DE_HS_0059.jpg
God gave us choice And my choice is to lovennnWow,Hope_speech,images_DE/DE_HS_0060.jpg
You can do anything Youre such an inspiration to continue the hard work Just like you thanked Debbie,Hope_speech,images_DE/DE_HS_0061.jpg
TA All the best dear Work with passion,Hope_speech,images_DE/DE_HS_0062.jpg
wish people understood that sexuality is spectrum and we dont all have to fit into specific box We are all human we all love,Hope_speech,images_DE/DE_HS_0063.jpg
can disagree yet still support someone that is homosexual Its her own opinion and choice,Hope_speech,images_DE/DE_HS_0064.jpg
yes he loves everyone,Hope_speech,images_DE/DE_HS_0065.jpg
God doesnt see color he sees whats in our hearts so therefore all lives matter its just choice of heaven or hell so you choose,Hope_speech,images_DE/DE_HS_0066.jpg
ALL LIVES MATTER To say otherwise is just racist,Hope_speech,images_DE/DE_HS_0067.jpg
Im Christian and believe in the Bible but what the heck that therapy sounds straight up cruel Im sorry he had to go through that,Hope_speech,images_DE/DE_HS_0068.jpg
cried am also girl who wants to be an engineer since was in middle school Thank you so so much love it:pleading face:,Hope_speech,images_DE/DE_HS_0069.jpg
Im 14 and in our school we have STEM program the fact that Im girl never discouraged me from applying But know that it discourages other girls as there are 22 kids in the program and only of us are girls,Hope_speech,images_DE/DE_HS_0070.jpg
Shrodinger Kat well thats just absurd because God created all human beings all different colours and shapes and sizes,Hope_speech,images_DE/DE_HS_0071.jpg
She saved and changed my life Love my Queen,Hope_speech,images_DE/DE_HS_0072.jpg
Im white to start off and dont think saying black lives matter is racist black people never said white lives dont matter there sticking up for there self like if your kid dies and someone comes in and says all kids lives matter calmed down people and help your fellow humans to have same rights as everyone its not right to hate someone because of color mean come on color wow,Hope_speech,images_DE/DE_HS_0073.jpg
There is God and He is good Beauty plus brains trumps everything else She is likely one of the most intelligent CEOs around and the hottest ever speaker on TED Talks,Hope_speech,images_DE/DE_HS_0074.jpg
Her speech is the reason why have decided to give my passion try And yeah Its engineering,Hope_speech,images_DE/DE_HS_0075.jpg
Please protest safely,Hope_speech,images_DE/DE_HS_0076.jpg
Atheism is Unstoppable,Hope_speech,images_DE/DE_HS_0077.jpg
Yall are missing the point of black lives matter Black lives matter means equal rights for black ppl and it doesnt mean were dismissing other races If disagree with BLM your disagreeing with black ppl living in society and if disagree with that then idk what to say to you,Hope_speech,images_DE/DE_HS_0078.jpg
respect and love your nation very much Very chill and open minded towards the stupid western media,Hope_speech,images_DE/DE_HS_0079.jpg
Ohhh would have loved that game Thank you for marketing construction toys to girls Ive always loved them as little girl,Hope_speech,images_DE/DE_HS_0080.jpg
Madonnas music took me through so many hard times Also,Hope_speech,images_DE/DE_HS_0081.jpg
wish that people werent so heartless She truly is an advocate for bettering the lives of others just wish that the so many lives were never taken away,Hope_speech,images_DE/DE_HS_0082.jpg
ALL LIVES MATTRESS WHITE BLACK RED BROWN YELLOWnHELL EVEN WORMS MnGET THE FCK OVER ITWE ALL ARE EQUAL BITCOIN ABOUT,Hope_speech,images_DE/DE_HS_0083.jpg
Omg Im first year chemical engineering student too Its real tough work sometimes wonder if im making all thr right choices because college was so harsh thought was doing academically fine until my grades and performance proved me wrong lost lot of faith in me and everyday dread going to uni bc fear itll be just the same old failures of yesterdays But even if nothings making sense anymore just keep on pushing and doing my thing No matter how depressing and lonely it gets,Hope_speech,images_DE/DE_HS_0084.jpg
used to think that all lives matter But now Im thinking we would all be happier without blm,Hope_speech,images_DE/DE_HS_0085.jpg
All lives matter for SURE Everyone is equal,Hope_speech,images_DE/DE_HS_0086.jpg
feel like just the thought of conversion therapy even though my parents dont believe in that at all,Hope_speech,images_DE/DE_HS_0087.jpg
As Hispanic woman this makes me both weary about pursuing my degree and even more driven at the same time,Hope_speech,images_DE/DE_HS_0088.jpg
Hiho Kids you guys are doing amazing work Once again Im so happy and grateful that you guys are expressing what goes around and coming into this world Kids need to know what goes around and understand what LGBTQ COMMUNITY and people who comes out and share what they went through their lives Such awesome Message that you all are showing,Hope_speech,images_DE/DE_HS_0089.jpg
All lives matter agree with,Hope_speech,images_DE/DE_HS_0090.jpg
just want to point out that the Bible does not say that homosexuality is sin The passage that Ive always seen sited has been proven to be translated incorrectly and is actually condemning pedophilia rather than homosexuality Men shall not lay with man was originally meant to read as man shall not lay with boy Homosexuality is never condemned Please do research and learn about the origins of the book you claim to worship Incorrect translations and interpretation of Gods words are harming real people on daily basis,Hope_speech,images_DE/DE_HS_0091.jpg
WTF let them love anyone ITS NONE OF YOUR BUSINESS,Hope_speech,images_DE/DE_HS_0092.jpg
De Los santos nah that would be to take step back We dont want to split each other up We have to unite in order to fix it,Hope_speech,images_DE/DE_HS_0093.jpg
choose to equalise Everyone has no more or less rights than anyone else You earn love and respect,Hope_speech,images_DE/DE_HS_0094.jpg
Some kids at my school have already come out,Hope_speech,images_DE/DE_HS_0095.jpg
Im so happy live in country that accepts homosexuality and conversion therapy doesnt exist in where live,Hope_speech,images_DE/DE_HS_0096.jpg
Rebekah Girl Im Christian too and you are waaaaaaaaaaaaay outta line What Im taught from the bible and what see it saying is that we should love all Do you believe that God loves each and every one of us cause thats what we are taught as Christians that he loves everyone of us So the fact you think God doesnt like LGBTQ people is misinformed because God loves all of us not just some of us ALL of usnnIts people like you that give us Christians bad name because you want to make your own version of life where God only likes what you think and thats what you tell people When in fact God loves all of us and wants us to love eachother like we want to be loved So before you come here claiming to be Christian go and rethink everything you think and read up on what God teaches us nnnLike girl bye,Hope_speech,images_DE/DE_HS_0097.jpg
Im lesbian and have been my whole life but came out to myself years ago am now 11,Hope_speech,images_DE/DE_HS_0098.jpg
All lives DO MATTER but the question is out of CONTEXT Those who answer this question fall into the TRAP,Hope_speech,images_DE/DE_HS_0099.jpg
hope you are getting support,Hope_speech,images_DE/DE_HS_0100.jpg
All life matter period and thats black matter too,Hope_speech,images_DE/DE_HS_0101.jpg
please someone introduce me to this man want us to be best friends,Hope_speech,images_DE/DE_HS_0102.jpg
am male engineer and dont feel like fit in in engineering If you are girl and you have the desire to become an engineer,Hope_speech,images_DE/DE_HS_0103.jpg
my choice is to love nnmy heart3,Hope_speech,images_DE/DE_HS_0104.jpg
Zara Hassan not the same The girl has respect for LGBTQ people She doesnt agree with being that,Hope_speech,images_DE/DE_HS_0105.jpg
Your name is literally my bio on everything XD,Hope_speech,images_DE/DE_HS_0106.jpg
Omg ur story is same as mine thank you for you comment and thank you so much Danby for your presentation finally feel like can dedicate to engineering fully,Hope_speech,images_DE/DE_HS_0107.jpg
Theres something fascinating to me about woman whos correct,Hope_speech,images_DE/DE_HS_0108.jpg
am so inspired by you Thank you for creating an amazing product for amazing girls and thank you for sharing your story You are beautiful speaker and beautiful person,Hope_speech,images_DE/DE_HS_0109.jpg
Omg Were at the exactly same state hope well get through this,Hope_speech,images_DE/DE_HS_0110.jpg
Very inspiring Thankyou,Hope_speech,images_DE/DE_HS_0111.jpg
lucky you hope can find my way to be such great woman Wish me luck,Hope_speech,images_DE/DE_HS_0112.jpg
Im having doubts these past months about pursuing Civil Engineering because also feel like dont belong but then came across this and viola This kept me back in track This made me remember why pursued Civil Engineering in the first place Thank you very much,Hope_speech,images_DE/DE_HS_0113.jpg
well have to respect her its not wrong if someone disagrees with homosexuality but at the same time CHOOSE not to hate and keep loving the lgbtqs there are differences,Hope_speech,images_DE/DE_HS_0114.jpg
fapnawb So All Lives Matter because all race that gets affected is applied,Hope_speech,images_DE/DE_HS_0115.jpg
Well people out there in America all lives MATTERS,Hope_speech,images_DE/DE_HS_0116.jpg
My parents were absolutely against me majoring in the humanities They encouraged me to go into engineering Im glad did Gender wasnt even in the question,Hope_speech,images_DE/DE_HS_0117.jpg
All lives matter agreenThough Im sure some people would say that the statement also persists to the unborn with abortion just throwing that out there,Hope_speech,images_DE/DE_HS_0118.jpg
Please for god sake just let people live their lives how they want,Hope_speech,images_DE/DE_HS_0119.jpg
All lives do matter yes right now most of the hate right now is between multicolor multicultural differences right now its sad to have this hate towards one another im sorry but believe all lives matter dont matter what color what gender or religion or sexual orientation now we can not ignore this hateful racism acts and violence we are humans we all have blood flowing through our veins,Hope_speech,images_DE/DE_HS_0120.jpg
Ive watched this video in 2017 this is very inspiring,Hope_speech,images_DE/DE_HS_0121.jpg
Tagerius thank you for using your time up to try and help some people learn about the abuse people suffer under conversion therapy and how ineffective it is,Hope_speech,images_DE/DE_HS_0122.jpg
Now we waitnnwhen the dust clears the good will inherit the world,Hope_speech,images_DE/DE_HS_0123.jpg
mean its male dominated field of course people surprised to learn your an engineer Also its probably only male dominated field because most women dont study engineering and pick something like liberal arts Im just saying,Hope_speech,images_DE/DE_HS_0124.jpg
THIS IS racest There saying that black lives matter but what about ALL lives What about the white people ALL LIVES MATTER no matter what color,Hope_speech,images_DE/DE_HS_0125.jpg
All lives matter Stop dividing people by skin color,Hope_speech,images_DE/DE_HS_0126.jpg
This made me cry So many things in contemporary Christian culture are such horrid distortion of what Christianity is meant to be What that boy said about choosing to love Thats what Christianity is about,Hope_speech,images_DE/DE_HS_0127.jpg
This was honestly exactly what needed at this moment Im currently in my first year of mechatronic engineering,Hope_speech,images_DE/DE_HS_0128.jpg
It should be all lives matter,Hope_speech,images_DE/DE_HS_0129.jpg
She is rare species Both engineer and so beautiful,Hope_speech,images_DE/DE_HS_0130.jpg
Some of those kids were so well spokennAnd hope that man has wonderful life,Hope_speech,images_DE/DE_HS_0131.jpg
say it all the time and will again ALL LIVES MATER,Hope_speech,images_DE/DE_HS_0132.jpg
this is so inspiring,Hope_speech,images_DE/DE_HS_0133.jpg
Dont change because they dont like younChange because you want tonnDont really know if this is an origin quote,Hope_speech,images_DE/DE_HS_0134.jpg
Inspiring Although Im guy,Hope_speech,images_DE/DE_HS_0135.jpg
please hug that little girl :pleading face::pleading face:,Hope_speech,images_DE/DE_HS_0136.jpg
All Lives Matter love thy neighbor,Hope_speech,images_DE/DE_HS_0137.jpg
was inspired as women to believe in myself and be strong independent women was raised with no encouragement and to be powerless She rocks :call me hand: OMG nearly cried to her comment at the end never give up,Hope_speech,images_DE/DE_HS_0138.jpg
And aside from how many girls major in engineering,Hope_speech,images_DE/DE_HS_0139.jpg
Just knowing Madonna is out there still going strong puts smile on my face,Hope_speech,images_DE/DE_HS_0140.jpg
Im currently working towards my bachelors in engineering Im female and not the smartest,Hope_speech,images_DE/DE_HS_0141.jpg
Everyone is adoring how that one kid said god gave us choice and my choice is to love,Hope_speech,images_DE/DE_HS_0142.jpg
All life matter is simple Any person from any race can end up in jail,Hope_speech,images_DE/DE_HS_0143.jpg
All lives matter Including every race Whites are the minority on this planet Fact,Hope_speech,images_DE/DE_HS_0144.jpg
Paul my heart is not full hatred ibam not racist person am black my self the naacp is honestly not need anymore it aint the Jim crow era black were truly oppressed black peot are not the only racial or ethnic group that experience disadvantages all live matter want to figh for that basic human right that no human being should experience racism and discrimination or should be killed for who the we come together as humans and fight for all human being who suffered from these issues not juts black people,Hope_speech,images_DE/DE_HS_0145.jpg
god gave us choice my choice is to love wait im literally crying love him so much,Hope_speech,images_DE/DE_HS_0146.jpg
Tagerius was really impressed with your ability to communicate the horrific implications of conversion therapy and support of the LGBT community but completely shocked and disappointed that you are advocating that abortion is killing baby Why is it that you think LGBT individuals are worthy of bodily autonomy but women arent worthy of having autonomy over their bodies,Hope_speech,images_DE/DE_HS_0147.jpg
Hey Im bisexual too,Hope_speech,images_DE/DE_HS_0148.jpg
This is the best speech Ive ever heard So inspirational Im 14 and want to be an engineer dropped Drama for product design few months ago and it was the best decision ever made Its now my favourite subject But Im in class of about 2025 and theres only girls thats including me,Hope_speech,images_DE/DE_HS_0149.jpg
think all lives matter instead of saying black lives matter we should all come together and be saying all lives matter Skin colors shouldnt change our feelings for each other but my opinion on George Floyd is that he didnt deserve to die but do not think hes hero because he was criminal and cant forgive him for when he held gun up to pregnant ladys baby hump and said he would shoot her baby hump and the lady herself,Hope_speech,images_DE/DE_HS_0150.jpg
im lesbian am 19 right now and just got out of Conversion Therapy month ago it was pure abuse say its no fun they didnt hit me with bible but they have me in locked room with nothing in it like was insane and read the bible on loud speaker and not feed me dont see how this is allowed they throw holy water in my face and say came from the devil and here am out of Conversion Therapy still lesbian wish they new they didnt change me,Hope_speech,images_DE/DE_HS_0151.jpg
know that was so sweet of the boy to to say hope he knows is good person,Hope_speech,images_DE/DE_HS_0152.jpg
Im about to start my career in civil engineering in few months you can do it,Hope_speech,images_DE/DE_HS_0153.jpg
please dont give up its worth it,Hope_speech,images_DE/DE_HS_0154.jpg
this woman is pioneer and love her endlessly for all of her work towards helping the LGBTQIA community and certainly women,Hope_speech,images_DE/DE_HS_0155.jpg
80s baby here Madonna was made by the lgbtq community She was there for them,Hope_speech,images_DE/DE_HS_0156.jpg
The main cause of racism is the mentality of people,Hope_speech,images_DE/DE_HS_0157.jpg
kind gentle man has to endure torture because he just prefers his own gender Whatever sexual acts he does at least 90 of heterosexual women do for their partners also Why is it so terrible What is wrong with religious people to condemn something that is neither bad or unnatural The profess to be the religion of love yet are so hateful and intolerant,Hope_speech,images_DE/DE_HS_0158.jpg
Feminists want equality of outcome,Hope_speech,images_DE/DE_HS_0159.jpg
Well that sucks People with 12 decades of experience in this tough environment not being taken serious is pretty disrespectful,Hope_speech,images_DE/DE_HS_0160.jpg
Idk if Im wierd but never really played with dollsI just loved playing with cars,Hope_speech,images_DE/DE_HS_0161.jpg
Shes an icon and idol Very inspiring Thank you for the uplifting words,Hope_speech,images_DE/DE_HS_0162.jpg
All lives do matter and im black person,Hope_speech,images_DE/DE_HS_0163.jpg
Dumse God also said to love everyone for who they are,Hope_speech,images_DE/DE_HS_0164.jpg
are incorrect on all accounts Women are not overrepresented She even stated that only 11 of the engineering workforce are female How is that number overrepresented Only 20 graduate with the degree only 20 even go into the field Lets see,Hope_speech,images_DE/DE_HS_0165.jpg
Of course all lives matter,Hope_speech,images_DE/DE_HS_0166.jpg
Every parengts wiling to put their child into mental and physical abuse in one of those so called therapy camp should be charged for child abuse This is revolting and dont understand why in the Obama era they didnt do anything Now with Trump its gonna continue and worsen,Hope_speech,images_DE/DE_HS_0167.jpg
ELM Every Life Matters All else is lies,Hope_speech,images_DE/DE_HS_0168.jpg
In my country there is no big discrimination against women pursuing degree,Hope_speech,images_DE/DE_HS_0169.jpg
dont think homosexuality is something you can or cannot agree with Its like saying dont agree with oxygen Its just thing that exists in the world You cant deny it or get rid of it Its not good or bad,Hope_speech,images_DE/DE_HS_0170.jpg
want to be like you when grow up,Hope_speech,images_DE/DE_HS_0171.jpg
She represents humanity compassion,Hope_speech,images_DE/DE_HS_0172.jpg
For anyone coming out its always hard too come out,Hope_speech,images_DE/DE_HS_0173.jpg
cried while watching this video Clearly pain is being reflected in every word when the guy was talking about abuse There are so many evil people in this world hope no one ever goes through such pain at early age in their lifenThank you HiHo for creating this video Im learning lot also showed this video to my little sisters and now they have also subscribed to your channel,Hope_speech,images_DE/DE_HS_0174.jpg
dont understand why it is up to anyone else but yourself to make the decision to become an engineer or whatever The great thing about america or any other nation that is similar is that if you work hard you can accomplish pretty much anything you set your mind to Obviously you need to network and some luck but saying you need to get more diversity just to get more diversity is absurd dont care who the engineer that helps make my bridge,Hope_speech,images_DE/DE_HS_0175.jpg
Noice Im bi too,Hope_speech,images_DE/DE_HS_0176.jpg
Val where are you from Lots of countrys still make it legal,Hope_speech,images_DE/DE_HS_0177.jpg
ALL LIVES MATTER To say anything else is ridiculous To be equal is to be considered as whole There are unfair things that happen and people need to be held accountable But to divide ourselves is not helping anything,Hope_speech,images_DE/DE_HS_0178.jpg
Im so thankful that growing up had those construction toys to play with when was young Its amazing that youve inspired such young girls to become excited about building things and learning about engineering,Hope_speech,images_DE/DE_HS_0179.jpg
We are all of the same race the human race,Hope_speech,images_DE/DE_HS_0180.jpg
Your thinking is right and great,Hope_speech,images_DE/DE_HS_0181.jpg
feel will cry it happen to me everyday at the university but am so grateful to be there thanks for inspiring us,Hope_speech,images_DE/DE_HS_0182.jpg
Im lesbian and one thing that bothers me is when supporters of LGBTQ get all mad when some people dont agree with us and call that homophobic Being homophobic is way different then not agreeing with LGBTQ Like the majority of these kids arent necessarily supporters and dont necessarily agree with it,Hope_speech,images_DE/DE_HS_0183.jpg
Jack Parsons exactly,Hope_speech,images_DE/DE_HS_0184.jpg
the boy asking for tips on how to be good friend for his friend Im crying omg,Hope_speech,images_DE/DE_HS_0185.jpg
The girl saying she doesnt agree with homosexuality she was taught that way of thinking dont believe she really feels that way its just what she was taught to say and think She was very kind and respectful know shell change her mind on homosexuality whenif she ever feels comfortable enough with herself Good luck to her and the guy telling his story in the video sorry dont remember his name atm edit,Hope_speech,images_DE/DE_HS_0186.jpg
Im very lucky that all my friends and family respect that am bisexual,Hope_speech,images_DE/DE_HS_0187.jpg
dont agree with homosexuality Thats like saying dont agree with French Theres nothing to agree with agree or disagree with,Hope_speech,images_DE/DE_HS_0188.jpg
Alll on the movement lives matter are criminals,Hope_speech,images_DE/DE_HS_0189.jpg
noticed that too its not right All Lives Matter,Hope_speech,images_DE/DE_HS_0190.jpg
Great Slave traders and racists shouldnt be admired in this century,Hope_speech,images_DE/DE_HS_0191.jpg
Thats right all lives do matter period and if you think that its not then shame on you ALL LIFE MATTERS PERIOD ONE LOVE TO ALL HUMANS,Hope_speech,images_DE/DE_HS_0192.jpg
He is very courageous,Hope_speech,images_DE/DE_HS_0193.jpg
All lives do matter regardless of race Period there is good and bad people of all races We all need to come together and stop letting the media separate us this is ridiculous,Hope_speech,images_DE/DE_HS_0194.jpg
This was so inspiring,Hope_speech,images_DE/DE_HS_0195.jpg
All lives matter because we all need peace,Hope_speech,images_DE/DE_HS_0196.jpg
that would just be uh pure mean so cute,Hope_speech,images_DE/DE_HS_0197.jpg
am black too and completely agree we are all humans and every single life is important not one is more more important than the other otherwise that is just racist and making the issue worse not better,Hope_speech,images_DE/DE_HS_0198.jpg
littlephilly but who said lgbtq is sin believe in God 100 and think Hes really merciful so He wouldnt send us to hell just because we followed our hearts love is love,Hope_speech,images_DE/DE_HS_0199.jpg
Some girls just like short hair My god Lesbian stereotypes are horrible,Hope_speech,images_DE/DE_HS_0200.jpg
dont think theres anything wrong with personally disagreeing with homosexuality as long as you still respect the LGBTQ community and arent nasty to anyone because of their sexuality,Hope_speech,images_DE/DE_HS_0201.jpg
there is absolutely nothing wrong with lgbtq people and will fight you if you think otherwise lmao:orange heart:,Hope_speech,images_DE/DE_HS_0202.jpg
Im tired of hearing black lives matter Im not against black people but all lives matter This protesting and rioting is wrong And have my reasons to believe this is paid for by the Democrats,Hope_speech,images_DE/DE_HS_0203.jpg
All lives matter Not only black,Hope_speech,images_DE/DE_HS_0204.jpg
My choice is to love literally started to cry,Hope_speech,images_DE/DE_HS_0205.jpg
Its good that you got strict religious type to voice his opinion and he was polite about it Throwing abuse at people who think differently never works but with open discussion the more enlightened thinking often wins through,Hope_speech,images_DE/DE_HS_0206.jpg
Im inspired Im 1st year student in Mechanical Engineering,Hope_speech,images_DE/DE_HS_0207.jpg
Yes like theres no differences We are all humans,Hope_speech,images_DE/DE_HS_0208.jpg
Sasha Dumse god made us to be ourselves,Hope_speech,images_DE/DE_HS_0209.jpg
think it goes back to Women being afraid to step into male dominated atmosphere and they are afraid they wont make any friends It goes back to the idea that women and men cant just be friends,Hope_speech,images_DE/DE_HS_0210.jpg
The truth is All lives matter,Hope_speech,images_DE/DE_HS_0211.jpg
Therapy and surrounding yourself with loving and accepting people hopefully,Hope_speech,images_DE/DE_HS_0212.jpg
think ALL LIVES MATTER,Hope_speech,images_DE/DE_HS_0213.jpg
We need religion where everyone is accepted One where youre free to love and be happy One where you can be yourself,Hope_speech,images_DE/DE_HS_0214.jpg
It might be against my religion but choose to love and not hate,Hope_speech,images_DE/DE_HS_0215.jpg
My family is very religious and dont know how theyll take it if ever tell them that swing both ways Im happy for the kids who have such positive view on the LGBT community,Hope_speech,images_DE/DE_HS_0216.jpg
have friend who chose to be lesbian because of negative experiences she has had with men Now she is happily living with her girlfriend doesnt miss being with man at allnnI have heard for others it is not choice and think that thats okay dont understand the hate against LGBTQQIAAP,Hope_speech,images_DE/DE_HS_0217.jpg
if everyone is too be equal the make it so everyone is equal,Hope_speech,images_DE/DE_HS_0218.jpg
IAM girl studying software engineering,Hope_speech,images_DE/DE_HS_0219.jpg
think Canada has pretty good Muslim community for the most part At least if Islam reformed like Canadian Muslims it probably would be fine think But still think almost all religion is cancer,Hope_speech,images_DE/DE_HS_0220.jpg
Conversion therapy needs to be illegal,Hope_speech,images_DE/DE_HS_0221.jpg
